Property ID,Property Address,Borough,Neighborhood,Property Manager,Tenant ID,Tenant Name,Tenant Category,Tenant Status,Monthly Rent,Latest AR Month,Latest Outstanding Balance,Latest Aging Bucket,Latest Collection Priority,Total Outstanding Balance,Months With Balance,High or Critical Months,AR Risk Status
PROP-0074,30-02 39 AVENUE,Queens,LONG ISLAND CITY,Cameron Brooks,TEN-00899,Cedar Market 899,Retail,Renewal Risk,62163.03,2025-12-01,0.0,Current,Low,108785.3,12,1,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01569,Metro Group 1569,Residential,Renewal Risk,140243.2,2025-12-01,0.0,Current,Low,105182.4,12,1,High AR risk
PROP-0169,885 AVENUE OF THE AMERICA,Manhattan,FASHION,Samira Khan,TEN-02074,Liberty Retail 2074,Residential,Active,178343.17,2025-12-01,0.0,Current,Low,89171.58,12,1,High AR risk
PROP-0002,7 NAVY PIER COURT,Staten Island,TOMPKINSVILLE,Cameron Brooks,TEN-00020,Urban Group 20,Residential,Active,174341.85,2025-12-01,0.0,Current,Low,87170.92,12,1,High AR risk
PROP-0159,79 LAIGHT STREET,Manhattan,TRIBECA,Jordan Lee,TEN-01947,Brightline Clinic 1947,Residential,Active,100337.08,2025-12-01,0.0,Current,Low,75252.81,12,1,High AR risk
PROP-0082,415 EAST 54 STREET,Manhattan,MIDTOWN EAST,Riley Chen,TEN-01018,Vista Group 1018,Residential,Renewal Risk,42898.21,2025-12-01,0.0,Current,Low,75071.86,12,1,High AR risk
PROP-0097,416 WEST 52 STREET,Manhattan,CLINTON,Casey Rivera,TEN-01193,Hudson Pharmacy 1193,Residential,Active,89028.61,2025-12-01,0.0,Current,Low,66771.45,12,1,High AR risk
PROP-0135,160 WEST END AVENUE,Manhattan,UPPER WEST SIDE (59-79),Avery Johnson,TEN-01650,Cedar Retail 1650,Residential,Renewal Risk,132841.57,2025-12-01,0.0,Current,Low,66420.78,12,1,High AR risk
PROP-0138,63-36 99 STREET,Queens,REGO PARK,Cameron Brooks,TEN-01678,Harbor Labs 1678,Residential,Active,63558.57,2025-12-01,0.0,Current,Low,63558.57,12,1,High AR risk
PROP-0079,200 EAST 94 STREET,Manhattan,UPPER EAST SIDE (79-96),Morgan Patel,TEN-00985,Evergreen Retail 985,Residential,Active,117846.76,2025-12-01,0.0,Current,Low,58923.38,12,1,High AR risk
PROP-0079,200 EAST 94 STREET,Manhattan,UPPER EAST SIDE (79-96),Morgan Patel,TEN-00990,Metro Labs 990,Residential,Active,78259.86,2025-12-01,0.0,Current,Low,58694.9,12,1,High AR risk
PROP-0135,160 WEST END AVENUE,Manhattan,UPPER WEST SIDE (59-79),Avery Johnson,TEN-01646,Sterling Services 1646,Residential,Month-to-Month,217119.25,2025-12-01,0.0,Current,Low,54279.81,12,1,High AR risk
PROP-0082,415 EAST 54 STREET,Manhattan,MIDTOWN EAST,Riley Chen,TEN-01022,Metro Group 1022,Retail,Active,106082.58,2025-12-01,0.0,Current,Low,53041.29,12,1,High AR risk
PROP-0104,10 NEVINS STREET,Brooklyn,DOWNTOWN-FULTON MALL,Nadia Williams,TEN-01281,Atlas Holdings 1281,Residential,Active,69142.2,2025-12-01,0.0,Current,Low,51856.65,12,1,High AR risk
PROP-0104,10 NEVINS STREET,Brooklyn,DOWNTOWN-FULTON MALL,Nadia Williams,TEN-01270,Harbor Clinic 1270,Office/Services,Active,46147.29,2025-12-01,0.0,Current,Low,46147.29,12,1,High AR risk
PROP-0110,339 EAST 74 STREET,Manhattan,UPPER EAST SIDE (59-79),Riley Chen,TEN-01360,Pioneer Holdings 1360,Food & Beverage,Active,58044.79,2025-12-01,0.0,Current,Low,43533.59,12,1,High AR risk
PROP-0074,30-02 39 AVENUE,Queens,LONG ISLAND CITY,Cameron Brooks,TEN-00910,Cornerstone Holdings 910,Food & Beverage,Active,85814.7,2025-12-01,0.0,Current,Low,42907.35,12,1,High AR risk
PROP-0052,150 EAST 37 STREET,Manhattan,MURRAY HILL,Riley Chen,TEN-00624,Brightline Cafe 624,Residential,Month-to-Month,28320.28,2025-12-01,0.0,Current,Low,42480.42,12,1,High AR risk
PROP-0085,102 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01073,Parkside Labs 1073,Residential,Active,80371.97,2025-12-01,0.0,Current,Low,40185.98,12,1,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01716,Northstar Labs 1716,Residential,Active,17059.66,2025-12-01,0.0,Current,Low,34119.32,12,1,High AR risk
PROP-0066,40 BOND STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Morgan Patel,TEN-00799,Vista Pharmacy 799,Residential,Active,44216.87,2025-12-01,0.0,Current,Low,33162.65,12,1,High AR risk
PROP-0104,10 NEVINS STREET,Brooklyn,DOWNTOWN-FULTON MALL,Nadia Williams,TEN-01267,Cornerstone Holdings 1267,Residential,Renewal Risk,42725.45,2025-12-01,0.0,Current,Low,32044.09,12,1,High AR risk
PROP-0074,30-02 39 AVENUE,Queens,LONG ISLAND CITY,Cameron Brooks,TEN-00903,Summit Design 903,Residential,Active,31999.31,2025-12-01,0.0,Current,Low,31999.31,12,1,High AR risk
PROP-0107,2 ELMWOOD PARK DRIVE,Staten Island,NEW SPRINGVILLE,Jordan Lee,TEN-01314,Hudson Consulting 1314,Retail,Active,40152.37,2025-12-01,0.0,Current,Low,30114.28,12,1,High AR risk
PROP-0166,207 EAST 57 STREET,Manhattan,MIDTOWN EAST,Drew Thompson,TEN-02030,Pioneer Consulting 2030,Residential,Active,55116.87,2025-12-01,0.0,Current,Low,27558.44,12,1,High AR risk
PROP-0168,57 READE STREET,Manhattan,CIVIC CENTER,Drew Thompson,TEN-02069,Brightline Clinic 2069,Residential,Active,55002.08,2025-12-01,0.0,Current,Low,27501.04,12,1,High AR risk
PROP-0083,112-45 39 AVENUE,Queens,75TH Q QUEENS,Drew Thompson,TEN-01042,Evergreen Cafe 1042,Residential,Active,27444.49,2025-12-01,0.0,Current,Low,27444.49,12,1,High AR risk
PROP-0049,220 EAST 60 STREET,Manhattan,UPPER EAST SIDE (59-79),Avery Johnson,TEN-00591,Pioneer Retail 591,Residential,Active,33890.11,2025-12-01,0.0,Current,Low,25417.59,12,1,High AR risk
PROP-0079,200 EAST 94 STREET,Manhattan,UPPER EAST SIDE (79-96),Morgan Patel,TEN-00982,Beacon Services 982,Residential,Active,48529.69,2025-12-01,0.0,Current,Low,24264.84,12,1,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00491,Liberty Retail 491,Residential,Active,47789.5,2025-12-01,0.0,Current,Low,23894.76,12,1,High AR risk
PROP-0135,160 WEST END AVENUE,Manhattan,UPPER WEST SIDE (59-79),Avery Johnson,TEN-01637,Cornerstone Cafe 1637,Fitness/Wellness,Active,47724.47,2025-12-01,0.0,Current,Low,23862.24,12,1,High AR risk
PROP-0037,429 GREENWICH STREET,Manhattan,TRIBECA,Jordan Lee,TEN-00445,Brightline Services 445,Residential,Active,47699.58,2025-12-01,0.0,Current,Low,23849.79,12,1,High AR risk
PROP-0025,100 STERLING PLACE,Brooklyn,PARK SLOPE,Drew Thompson,TEN-00299,Brightline Pharmacy 299,Residential,Active,15744.22,2025-12-01,0.0,Current,Low,23616.33,12,1,High AR risk
PROP-0158,31 NORTH MOORE STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01940,Brightline Clinic 1940,Residential,Active,17699.71,2025-12-01,0.0,Current,Low,22124.64,12,1,High AR risk
PROP-0046,755 KENT AVENUE,Brooklyn,WILLIAMSBURG-CENTRAL,Riley Chen,TEN-00563,Pioneer Studio 563,Residential,Active,21999.04,2025-12-01,0.0,Current,Low,21999.04,12,1,High AR risk
PROP-0061,4215 PARK AVENUE,Bronx,BATHGATE,Samira Khan,TEN-00748,Summit Consulting 748,Residential,Active,20417.27,2025-12-01,0.0,Current,Low,20417.27,12,1,High AR risk
PROP-0110,339 EAST 74 STREET,Manhattan,UPPER EAST SIDE (59-79),Riley Chen,TEN-01358,Brightline Market 1358,Retail,Active,26779.58,2025-12-01,0.0,Current,Low,20084.69,12,1,High AR risk
PROP-0146,2300 FREDERICK DOUGLASS BLVD.,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01785,Pioneer Pharmacy 1785,Residential,Active,19911.28,2025-12-01,0.0,Current,Low,19911.28,12,1,High AR risk
PROP-0151,140 NORTH 6 STREET,Brooklyn,WILLIAMSBURG-NORTH,Jordan Lee,TEN-01847,Parkside Services 1847,Residential,Renewal Risk,26070.07,2025-12-01,0.0,Current,Low,19552.55,12,1,High AR risk
PROP-0149,850 HOWARD AVENUE,Staten Island,SUNNYSIDE,Avery Johnson,TEN-01818,Vista Consulting 1818,Residential,Active,38158.01,2025-12-01,0.0,Current,Low,19079.0,12,1,High AR risk
PROP-0158,31 NORTH MOORE STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01937,Evergreen Services 1937,Residential,Active,37146.31,2025-12-01,0.0,Current,Low,18573.16,12,1,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01522,Beacon Cafe 1522,Residential,Active,24297.22,2025-12-01,0.0,Current,Low,18222.92,12,1,High AR risk
PROP-0048,220 WEST 148 STREET,Manhattan,HARLEM-CENTRAL,Taylor Morgan,TEN-00582,Urban Market 582,Residential,Active,23778.22,2025-12-01,0.0,Current,Low,17833.66,12,1,High AR risk
PROP-0119,318 WARREN STREET,Brooklyn,BOERUM HILL,Nadia Williams,TEN-01448,Beacon Fitness 1448,Residential,Active,23471.97,2025-12-01,0.0,Current,Low,17603.98,12,1,High AR risk
PROP-0066,40 BOND STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Morgan Patel,TEN-00802,Urban Holdings 802,Residential,Active,32497.3,2025-12-01,0.0,Current,Low,16248.65,12,1,High AR risk
PROP-0104,10 NEVINS STREET,Brooklyn,DOWNTOWN-FULTON MALL,Nadia Williams,TEN-01265,Sterling Group 1265,Residential,Renewal Risk,7909.26,2025-12-01,0.0,Current,Low,15818.52,12,1,High AR risk
PROP-0067,401 BEDFORD AVENUE,Brooklyn,WILLIAMSBURG-SOUTH,Cameron Brooks,TEN-00811,Vista Design 811,Office/Services,Active,6973.95,2025-12-01,0.0,Current,Low,15691.39,12,1,High AR risk
PROP-0040,44 BUTLER PLACE,Brooklyn,PROSPECT HEIGHTS,Morgan Patel,TEN-00473,Cornerstone Labs 473,Residential,Active,6950.97,2025-12-01,0.0,Current,Low,15639.68,12,1,High AR risk
PROP-0077,510 EAST 80 STREET,Manhattan,UPPER EAST SIDE (79-96),Casey Rivera,TEN-00954,Pioneer Holdings 954,Retail,Month-to-Month,31162.33,2025-12-01,0.0,Current,Low,15581.16,12,1,High AR risk
PROP-0008,145 LINCOLN AVENUE,Staten Island,GRANT CITY,Morgan Patel,TEN-00091,Liberty Clinic 91,Residential,Active,61704.25,2025-12-01,0.0,Current,Low,15426.06,12,1,High AR risk
PROP-0107,2 ELMWOOD PARK DRIVE,Staten Island,NEW SPRINGVILLE,Jordan Lee,TEN-01318,Vista Consulting 1318,Residential,Active,61284.01,2025-12-01,0.0,Current,Low,15321.0,12,1,High AR risk
PROP-0109,121 WELLINGTON COURT,Staten Island,NEW SPRINGVILLE,Drew Thompson,TEN-01340,Hudson Services 1340,Residential,Renewal Risk,8705.86,2025-12-01,0.0,Current,Low,15235.26,12,1,High AR risk
PROP-0074,30-02 39 AVENUE,Queens,LONG ISLAND CITY,Cameron Brooks,TEN-00900,Parkside Group 900,Residential,Active,60821.71,2025-12-01,0.0,Current,Low,15205.43,12,1,High AR risk
PROP-0023,150 FEATHERBED LANE,Bronx,HIGHBRIDGE/MORRIS HEIGHTS,Drew Thompson,TEN-00273,Atlas Group 273,Residential,Active,19326.03,2025-12-01,0.0,Current,Low,14494.52,12,1,High AR risk
PROP-0078,250 EAST HOUSTON STREET,Manhattan,ALPHABET CITY,Avery Johnson,TEN-00974,Parkside Clinic 974,Residential,Month-to-Month,28881.02,2025-12-01,0.0,Current,Low,14440.52,12,1,High AR risk
PROP-0126,31-35 31 STREET,Queens,ASTORIA,Nadia Williams,TEN-01535,Vista Clinic 1535,Residential,Active,28584.43,2025-12-01,0.0,Current,Low,14292.22,12,1,High AR risk
PROP-0135,160 WEST END AVENUE,Manhattan,UPPER WEST SIDE (59-79),Avery Johnson,TEN-01641,Evergreen Pharmacy 1641,Residential,Active,55940.6,2025-12-01,0.0,Current,Low,13985.15,12,1,High AR risk
PROP-0113,205 EAST 22 STREET,Manhattan,GRAMERCY,Jordan Lee,TEN-01391,Cedar Services 1391,Residential,Active,55587.42,2025-12-01,0.0,Current,Low,13896.86,12,1,High AR risk
PROP-0085,102 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01064,Brightline Fitness 1064,Residential,Active,27729.91,2025-12-01,0.0,Current,Low,13864.96,12,1,High AR risk
PROP-0054,35 WEST END AVENUE,Brooklyn,MANHATTAN BEACH,Taylor Morgan,TEN-00657,Pioneer Design 657,Retail,Active,27613.89,2025-12-01,0.0,Current,Low,13806.94,12,1,High AR risk
PROP-0059,31 MONROE STREET,Manhattan,LOWER EAST SIDE,Riley Chen,TEN-00721,Harbor Services 721,Residential,Active,27410.78,2025-12-01,0.0,Current,Low,13705.39,12,1,High AR risk
PROP-0175,110-14 65 AVENUE,Queens,FOREST HILLS,Jordan Lee,TEN-02137,Atlas Design 2137,Residential,Renewal Risk,6649.37,2025-12-01,0.0,Current,Low,13298.73,12,1,High AR risk
PROP-0082,415 EAST 54 STREET,Manhattan,MIDTOWN EAST,Riley Chen,TEN-01020,Summit Design 1020,Residential,Active,53082.05,2025-12-01,0.0,Current,Low,13270.51,12,1,High AR risk
PROP-0142,83-09 TALBOT STREET,Queens,KEW GARDENS,Taylor Morgan,TEN-01741,Hudson Labs 1741,Residential,Active,52985.08,2025-12-01,0.0,Current,Low,13246.27,12,1,High AR risk
PROP-0133,9 BARROW STREET,Manhattan,GREENWICH VILLAGE-WEST,Cameron Brooks,TEN-01621,Liberty Group 1621,Residential,Month-to-Month,25676.75,2025-12-01,0.0,Current,Low,12838.38,12,1,High AR risk
PROP-0158,31 NORTH MOORE STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01944,Beacon Consulting 1944,Residential,Month-to-Month,5589.72,2025-12-01,0.0,Current,Low,12576.87,12,1,High AR risk
PROP-0028,40-01 LITTLE NECK PARKWAY,Queens,LITTLE NECK,Cameron Brooks,TEN-00340,Urban Studio 340,Residential,Month-to-Month,9391.67,2025-12-01,0.0,Current,Low,11739.59,12,1,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01562,Liberty Holdings 1562,Healthcare,Active,15379.62,2025-12-01,0.0,Current,Low,11534.7,12,1,High AR risk
PROP-0069,90 BAY STREET LANDING,Staten Island,NEW BRIGHTON-ST. GEORGE,Jordan Lee,TEN-00840,Northstar Holdings 840,Retail,Active,46118.36,2025-12-01,0.0,Current,Low,11529.59,12,1,High AR risk
PROP-0059,31 MONROE STREET,Manhattan,LOWER EAST SIDE,Riley Chen,TEN-00719,Parkside Labs 719,Residential,Active,9084.43,2025-12-01,0.0,Current,Low,11355.54,12,1,High AR risk
PROP-0105,40-40 75 STREET,Queens,ELMHURST,Taylor Morgan,TEN-01290,Metro Retail 1290,Office/Services,Active,15014.14,2025-12-01,0.0,Current,Low,11260.6,12,1,High AR risk
PROP-0124,2132 2 AVENUE,Manhattan,HARLEM-EAST,Jordan Lee,TEN-01507,Apex Fitness 1507,Residential,Renewal Risk,8297.48,2025-12-01,0.0,Current,Low,10371.85,12,1,High AR risk
PROP-0048,220 WEST 148 STREET,Manhattan,HARLEM-CENTRAL,Taylor Morgan,TEN-00580,Brightline Labs 580,Residential,Active,40650.25,2025-12-01,0.0,Current,Low,10162.56,12,1,High AR risk
PROP-0173,420 LEXINGTON AVENUE,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-02121,Metro Clinic 2121,Office/Services,Active,5733.22,2025-12-01,0.0,Current,Low,10033.14,12,1,High AR risk
PROP-0113,205 EAST 22 STREET,Manhattan,GRAMERCY,Jordan Lee,TEN-01392,Summit Holdings 1392,Residential,Active,39555.44,2025-12-01,0.0,Current,Low,9888.86,12,1,High AR risk
PROP-0123,2185 ADAM C. POWELL BOULEVARD,Manhattan,HARLEM-CENTRAL,Riley Chen,TEN-01485,Hudson Design 1485,Residential,Active,13124.96,2025-12-01,0.0,Current,Low,9843.72,12,1,High AR risk
PROP-0077,510 EAST 80 STREET,Manhattan,UPPER EAST SIDE (79-96),Casey Rivera,TEN-00950,Hudson Group 950,Residential,Active,19661.5,2025-12-01,0.0,Current,Low,9830.75,12,1,High AR risk
PROP-0046,755 KENT AVENUE,Brooklyn,WILLIAMSBURG-CENTRAL,Riley Chen,TEN-00555,Metro Consulting 555,Residential,Renewal Risk,19495.23,2025-12-01,0.0,Current,Low,9747.62,12,1,High AR risk
PROP-0158,31 NORTH MOORE STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01941,Metro Retail 1941,Residential,Active,38234.95,2025-12-01,0.0,Current,Low,9558.74,12,1,High AR risk
PROP-0085,102 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01063,Apex Design 1063,Retail,Active,12552.42,2025-12-01,0.0,Current,Low,9414.31,12,1,High AR risk
PROP-0141,645 LEFFERTS AVENUE,Brooklyn,FLATBUSH-NORTH,Avery Johnson,TEN-01717,Beacon Cafe 1717,Residential,Renewal Risk,9401.79,2025-12-01,0.0,Current,Low,9401.79,12,1,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01711,Beacon Partners 1711,Residential,Active,9150.06,2025-12-01,0.0,Current,Low,9150.06,12,1,High AR risk
PROP-0084,886 WESTCHESTER AVENUE,Bronx,MORRISANIA/LONGWOOD,Avery Johnson,TEN-01052,Sterling Cafe 1052,Residential,Active,12179.81,2025-12-01,0.0,Current,Low,9134.86,12,1,High AR risk
PROP-0037,429 GREENWICH STREET,Manhattan,TRIBECA,Jordan Lee,TEN-00442,Evergreen Fitness 442,Residential,Active,12096.49,2025-12-01,0.0,Current,Low,9072.37,12,1,High AR risk
PROP-0168,57 READE STREET,Manhattan,CIVIC CENTER,Drew Thompson,TEN-02065,Atlas Holdings 2065,Retail,Active,17855.66,2025-12-01,0.0,Current,Low,8927.83,12,1,High AR risk
PROP-0153,2280 FREDERICK DOUGLASS BLVD,Manhattan,HARLEM-CENTRAL,Jordan Lee,TEN-01870,Beacon Group 1870,Residential,Active,17086.58,2025-12-01,0.0,Current,Low,8543.29,12,1,High AR risk
PROP-0173,420 LEXINGTON AVENUE,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-02126,Apex Labs 2126,Residential,Renewal Risk,8518.16,2025-12-01,0.0,Current,Low,8518.16,12,1,High AR risk
PROP-0036,130 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Drew Thompson,TEN-00439,Atlas Labs 439,Residential,Active,33285.96,2025-12-01,0.0,Current,Low,8321.49,12,1,High AR risk
PROP-0045,55 3 AVENUE,Manhattan,EAST VILLAGE,Casey Rivera,TEN-00543,Apex Labs 543,Residential,Active,31105.62,2025-12-01,0.0,Current,Low,7776.4,12,1,High AR risk
PROP-0144,123 3 AVENUE,Manhattan,EAST VILLAGE,Samira Khan,TEN-01761,Beacon Clinic 1761,Residential,Active,30354.23,2025-12-01,0.0,Current,Low,7588.56,12,1,High AR risk
PROP-0077,510 EAST 80 STREET,Manhattan,UPPER EAST SIDE (79-96),Casey Rivera,TEN-00952,Atlas Pharmacy 952,Retail,Active,29941.02,2025-12-01,0.0,Current,Low,7485.26,12,1,High AR risk
PROP-0157,52 DEAN STREET,Brooklyn,BOERUM HILL,Avery Johnson,TEN-01927,Apex Services 1927,Residential,Active,4273.49,2025-12-01,0.0,Current,Low,7478.61,12,1,High AR risk
PROP-0073,1530 EAST 15 STREET,Brooklyn,MIDWOOD,Cameron Brooks,TEN-00891,Atlas Labs 891,Food & Beverage,Active,4900.36,2025-12-01,0.0,Current,Low,7350.54,12,1,High AR risk
PROP-0100,18 ORCHARD STREET,Manhattan,LOWER EAST SIDE,Taylor Morgan,TEN-01223,Northstar Pharmacy 1223,Residential,Active,14448.44,2025-12-01,0.0,Current,Low,7224.22,12,1,High AR risk
PROP-0051,6501 BAY PARKWAY,Brooklyn,GRAVESEND,Morgan Patel,TEN-00620,Atlas Labs 620,Residential,Active,13613.19,2025-12-01,0.0,Current,Low,6806.6,12,1,High AR risk
PROP-0149,850 HOWARD AVENUE,Staten Island,SUNNYSIDE,Avery Johnson,TEN-01819,Vista Group 1819,Residential,Renewal Risk,5445.01,2025-12-01,0.0,Current,Low,6806.25,12,1,High AR risk
PROP-0030,200 SOUTH 2 STREET,Brooklyn,WILLIAMSBURG-SOUTH,Avery Johnson,TEN-00356,Northstar Partners 356,Residential,Active,8906.63,2025-12-01,0.0,Current,Low,6679.97,12,1,High AR risk
PROP-0046,755 KENT AVENUE,Brooklyn,WILLIAMSBURG-CENTRAL,Riley Chen,TEN-00560,Summit Partners 560,Residential,Active,25798.83,2025-12-01,0.0,Current,Low,6449.71,12,1,High AR risk
PROP-0029,3435 GUIDER AVENUE,Brooklyn,SHEEPSHEAD BAY,Samira Khan,TEN-00350,Brightline Group 350,Residential,Active,8505.15,2025-12-01,0.0,Current,Low,6378.86,12,1,High AR risk
PROP-0031,40 WEST 55 STREET,Manhattan,MIDTOWN WEST,Riley Chen,TEN-00375,Atlas Design 375,Residential,Active,25165.49,2025-12-01,0.0,Current,Low,6291.37,12,1,High AR risk
PROP-0058,65-38 AUSTIN STREET,Queens,REGO PARK,Samira Khan,TEN-00708,Summit Cafe 708,Residential,Active,12398.42,2025-12-01,0.0,Current,Low,6199.21,12,1,High AR risk
PROP-0086,11-24 31 AVENUE,Queens,ASTORIA,Casey Rivera,TEN-01093,Evergreen Consulting 1093,Residential,Active,24768.28,2025-12-01,0.0,Current,Low,6192.07,12,1,High AR risk
PROP-0108,2 PRINCE STREET,Manhattan,LITTLE ITALY,Taylor Morgan,TEN-01331,Liberty Holdings 1331,Residential,Renewal Risk,8054.16,2025-12-01,0.0,Current,Low,6040.62,12,1,High AR risk
PROP-0148,257 WEST 93 STREET,Manhattan,UPPER WEST SIDE (79-96),Morgan Patel,TEN-01810,Parkside Partners 1810,Residential,Active,5936.75,2025-12-01,0.0,Current,Low,5936.76,12,1,High AR risk
PROP-0149,850 HOWARD AVENUE,Staten Island,SUNNYSIDE,Avery Johnson,TEN-01821,Metro Clinic 1821,Residential,Active,5894.14,2025-12-01,0.0,Current,Low,5894.14,12,1,High AR risk
PROP-0102,46-22 171 STREET,Queens,FLUSHING-NORTH,Nadia Williams,TEN-01250,Parkside Pharmacy 1250,Healthcare,Active,5541.86,2025-12-01,0.0,Current,Low,5541.85,12,1,High AR risk
PROP-0083,112-45 39 AVENUE,Queens,75TH Q QUEENS,Drew Thompson,TEN-01046,Apex Retail 1046,Retail,Active,7373.64,2025-12-01,0.0,Current,Low,5530.23,12,1,High AR risk
PROP-0073,1530 EAST 15 STREET,Brooklyn,MIDWOOD,Cameron Brooks,TEN-00884,Liberty Studio 884,Residential,Active,5353.96,2025-12-01,0.0,Current,Low,5353.96,12,1,High AR risk
PROP-0029,3435 GUIDER AVENUE,Brooklyn,SHEEPSHEAD BAY,Samira Khan,TEN-00351,Beacon Holdings 351,Residential,Active,4134.13,2025-12-01,0.0,Current,Low,5167.66,12,1,High AR risk
PROP-0007,51 EAST 131 STREET,Manhattan,HARLEM-CENTRAL,Taylor Morgan,TEN-00074,Metro Studio 74,Retail,Active,10322.54,2025-12-01,0.0,Current,Low,5161.27,12,1,High AR risk
PROP-0093,269 EAST BURNSIDE AVENUE,Bronx,FORDHAM,Avery Johnson,TEN-01162,Urban Pharmacy 1162,Residential,Active,9753.06,2025-12-01,0.0,Current,Low,4876.53,12,1,High AR risk
PROP-0032,80 ADELPHI STREET,Brooklyn,FORT GREENE,Cameron Brooks,TEN-00381,Urban Labs 381,Residential,Active,4870.34,2025-12-01,0.0,Current,Low,4870.34,12,1,High AR risk
PROP-0143,54-09 108 STREET,Queens,CORONA,Morgan Patel,TEN-01753,Cornerstone Fitness 1753,Office/Services,Active,9731.49,2025-12-01,0.0,Current,Low,4865.74,12,1,High AR risk
PROP-0131,139-30 34 AVENUE,Queens,FLUSHING-NORTH,Casey Rivera,TEN-01594,Pioneer Labs 1594,Residential,Active,9718.18,2025-12-01,0.0,Current,Low,4859.09,12,1,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01565,Sterling Labs 1565,Residential,Active,9429.77,2025-12-01,0.0,Current,Low,4714.88,12,1,High AR risk
PROP-0101,63-26 99 STREET,Queens,REGO PARK,Drew Thompson,TEN-01235,Urban Cafe 1235,Office/Services,Active,6027.61,2025-12-01,0.0,Current,Low,4520.71,12,1,High AR risk
PROP-0084,886 WESTCHESTER AVENUE,Bronx,MORRISANIA/LONGWOOD,Avery Johnson,TEN-01058,Hudson Cafe 1058,Residential,Active,17333.94,2025-12-01,0.0,Current,Low,4333.48,12,1,High AR risk
PROP-0043,376 WALLABOUT STREET,Brooklyn,WILLIAMSBURG-CENTRAL,Taylor Morgan,TEN-00521,Atlas Market 521,Residential,Month-to-Month,8506.06,2025-12-01,0.0,Current,Low,4253.03,12,1,High AR risk
PROP-0005,680 RIVERSIDE DRIVE,Manhattan,HARLEM-UPPER,Taylor Morgan,TEN-00053,Hudson Market 53,Residential,Active,8407.36,2025-12-01,0.0,Current,Low,4203.68,12,1,High AR risk
PROP-0150,42 SKILLMAN STREET,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-01828,Cedar Cafe 1828,Residential,Active,8385.46,2025-12-01,0.0,Current,Low,4192.73,12,1,High AR risk
PROP-0111,260 PARK AVENUE SOUTH,Manhattan,FLATIRON,Casey Rivera,TEN-01365,Metro Cafe 1365,Residential,Active,16035.13,2025-12-01,0.0,Current,Low,4008.78,12,1,High AR risk
PROP-0131,139-30 34 AVENUE,Queens,FLUSHING-NORTH,Casey Rivera,TEN-01591,Harbor Pharmacy 1591,Residential,Active,5222.8,2025-12-01,0.0,Current,Low,3917.1,12,1,High AR risk
PROP-0076,1078 FULTON STREET,Brooklyn,BEDFORD STUYVESANT,Jordan Lee,TEN-00936,Cedar Design 936,Retail,Active,3910.57,2025-12-01,0.0,Current,Low,3910.57,12,1,High AR risk
PROP-0076,1078 FULTON STREET,Brooklyn,BEDFORD STUYVESANT,Jordan Lee,TEN-00942,Cedar Consulting 942,Residential,Active,7704.85,2025-12-01,0.0,Current,Low,3852.42,12,1,High AR risk
PROP-0154,195 BALCOM AVENUE,Bronx,THROGS NECK,Taylor Morgan,TEN-01884,Northstar Market 1884,Retail,Active,4718.69,2025-12-01,0.0,Current,Low,3539.02,12,1,High AR risk
