ar_id,property_id,tenant_id,month,billed_rent,amount_paid,outstanding_balance,aging_bucket,collection_priority,synthetic_record
AR-0000279,PROP-0003,TEN-00024,2025-03-01,1130.32,1130.32,0.0,Current,Low,True
AR-0000280,PROP-0003,TEN-00024,2025-04-01,1130.32,1130.32,0.0,Current,Low,True
AR-0000281,PROP-0003,TEN-00024,2025-05-01,1130.32,1130.32,0.0,Current,Low,True
AR-0000282,PROP-0003,TEN-00024,2025-06-01,1130.32,1130.32,0.0,Current,Low,True
AR-0000283,PROP-0003,TEN-00024,2025-07-01,1130.32,1130.32,0.0,Current,Low,True
AR-0000284,PROP-0003,TEN-00024,2025-08-01,1130.32,1130.32,0.0,Current,Low,True
AR-0000285,PROP-0003,TEN-00024,2025-09-01,1130.32,1130.32,0.0,Current,Low,True
AR-0000286,PROP-0003,TEN-00024,2025-10-01,1130.32,1130.32,0.0,Current,Low,True
AR-0000287,PROP-0003,TEN-00024,2025-11-01,1130.32,1130.32,0.0,Current,Low,True
AR-0000288,PROP-0003,TEN-00024,2025-12-01,1130.32,1130.32,0.0,Current,Low,True
AR-0000289,PROP-0003,TEN-00025,2025-01-01,1758.83,1758.83,0.0,Current,Low,True
AR-0000290,PROP-0003,TEN-00025,2025-02-01,1758.83,1758.83,0.0,Current,Low,True
AR-0000291,PROP-0003,TEN-00025,2025-03-01,1758.83,879.42,879.42,1-30,Medium,True
AR-0000292,PROP-0003,TEN-00025,2025-04-01,1758.83,1758.83,0.0,Current,Low,True
AR-0000293,PROP-0003,TEN-00025,2025-05-01,1758.83,1758.83,0.0,Current,Low,True
AR-0000294,PROP-0003,TEN-00025,2025-06-01,1758.83,1758.83,0.0,Current,Low,True
AR-0000295,PROP-0003,TEN-00025,2025-07-01,1758.83,1758.83,0.0,Current,Low,True
AR-0000296,PROP-0003,TEN-00025,2025-08-01,1758.83,1758.83,0.0,Current,Low,True
AR-0000297,PROP-0003,TEN-00025,2025-09-01,1758.83,1758.83,0.0,Current,Low,True
AR-0000298,PROP-0003,TEN-00025,2025-10-01,1758.83,1758.83,0.0,Current,Low,True
AR-0000299,PROP-0003,TEN-00025,2025-11-01,1758.83,1758.83,0.0,Current,Low,True
AR-0000300,PROP-0003,TEN-00025,2025-12-01,1758.83,1758.83,0.0,Current,Low,True
AR-0000301,PROP-0003,TEN-00026,2025-01-01,5198.63,5198.63,0.0,Current,Low,True
AR-0000302,PROP-0003,TEN-00026,2025-02-01,5198.63,5198.63,0.0,Current,Low,True
AR-0000303,PROP-0003,TEN-00026,2025-03-01,5198.63,5198.63,0.0,Current,Low,True
AR-0000304,PROP-0003,TEN-00026,2025-04-01,5198.63,5198.63,0.0,Current,Low,True
AR-0000305,PROP-0003,TEN-00026,2025-05-01,5198.63,5198.63,0.0,Current,Low,True
AR-0000306,PROP-0003,TEN-00026,2025-06-01,5198.63,5198.63,0.0,Current,Low,True
AR-0000307,PROP-0003,TEN-00026,2025-07-01,5198.63,5198.63,0.0,Current,Low,True
AR-0000308,PROP-0003,TEN-00026,2025-08-01,5198.63,5198.63,0.0,Current,Low,True
AR-0000309,PROP-0003,TEN-00026,2025-09-01,5198.63,5198.63,0.0,Current,Low,True
AR-0000310,PROP-0003,TEN-00026,2025-10-01,5198.63,5198.63,0.0,Current,Low,True
AR-0000311,PROP-0003,TEN-00026,2025-11-01,5198.63,5198.63,0.0,Current,Low,True
AR-0000312,PROP-0003,TEN-00026,2025-12-01,5198.63,5198.63,0.0,Current,Low,True
AR-0000313,PROP-0003,TEN-00027,2025-01-01,4772.31,4772.31,0.0,Current,Low,True
AR-0000314,PROP-0003,TEN-00027,2025-02-01,4772.31,4772.31,0.0,Current,Low,True
AR-0000315,PROP-0003,TEN-00027,2025-03-01,4772.31,4772.31,0.0,Current,Low,True
AR-0000316,PROP-0003,TEN-00027,2025-04-01,4772.31,4772.31,0.0,Current,Low,True
AR-0000317,PROP-0003,TEN-00027,2025-05-01,4772.31,4772.31,0.0,Current,Low,True
AR-0000318,PROP-0003,TEN-00027,2025-06-01,4772.31,4772.31,0.0,Current,Low,True
AR-0000319,PROP-0003,TEN-00027,2025-07-01,4772.31,4772.31,0.0,Current,Low,True
AR-0000320,PROP-0003,TEN-00027,2025-08-01,4772.31,4772.31,0.0,Current,Low,True
AR-0000321,PROP-0003,TEN-00027,2025-09-01,4772.31,4772.31,0.0,Current,Low,True
AR-0000322,PROP-0003,TEN-00027,2025-10-01,4772.31,4772.31,0.0,Current,Low,True
AR-0000323,PROP-0003,TEN-00027,2025-11-01,4772.31,4772.31,0.0,Current,Low,True
AR-0000324,PROP-0003,TEN-00027,2025-12-01,4772.31,4772.31,0.0,Current,Low,True
AR-0000325,PROP-0003,TEN-00028,2025-01-01,2783.22,2783.22,0.0,Current,Low,True
AR-0000326,PROP-0003,TEN-00028,2025-02-01,2783.22,2783.22,0.0,Current,Low,True
AR-0000327,PROP-0003,TEN-00028,2025-03-01,2783.22,2783.22,0.0,Current,Low,True
AR-0000328,PROP-0003,TEN-00028,2025-04-01,2783.22,2783.22,0.0,Current,Low,True
AR-0000329,PROP-0003,TEN-00028,2025-05-01,2783.22,2783.22,0.0,Current,Low,True
AR-0000330,PROP-0003,TEN-00028,2025-06-01,2783.22,2783.22,0.0,Current,Low,True
AR-0000331,PROP-0003,TEN-00028,2025-07-01,2783.22,2783.22,0.0,Current,Low,True
AR-0000332,PROP-0003,TEN-00028,2025-08-01,2783.22,2783.22,0.0,Current,Low,True
AR-0000333,PROP-0003,TEN-00028,2025-09-01,2783.22,2783.22,0.0,Current,Low,True
AR-0000334,PROP-0003,TEN-00028,2025-10-01,2783.22,2783.22,0.0,Current,Low,True
AR-0000335,PROP-0003,TEN-00028,2025-11-01,2783.22,2783.22,0.0,Current,Low,True
AR-0000336,PROP-0003,TEN-00028,2025-12-01,2783.22,2783.22,0.0,Current,Low,True
AR-0000337,PROP-0003,TEN-00029,2025-01-01,1638.07,1638.07,0.0,Current,Low,True
AR-0000338,PROP-0003,TEN-00029,2025-02-01,1638.07,1638.07,0.0,Current,Low,True
AR-0000339,PROP-0003,TEN-00029,2025-03-01,1638.07,1638.07,0.0,Current,Low,True
AR-0000340,PROP-0003,TEN-00029,2025-04-01,1638.07,1638.07,0.0,Current,Low,True
AR-0000341,PROP-0003,TEN-00029,2025-05-01,1638.07,1638.07,0.0,Current,Low,True
AR-0000342,PROP-0003,TEN-00029,2025-06-01,1638.07,1638.07,0.0,Current,Low,True
AR-0000343,PROP-0003,TEN-00029,2025-07-01,1638.07,1638.07,0.0,Current,Low,True
AR-0000344,PROP-0003,TEN-00029,2025-08-01,1638.07,1638.07,0.0,Current,Low,True
AR-0000345,PROP-0003,TEN-00029,2025-09-01,1638.07,1638.07,0.0,Current,Low,True
AR-0000346,PROP-0003,TEN-00029,2025-10-01,1638.07,1638.07,0.0,Current,Low,True
AR-0000347,PROP-0003,TEN-00029,2025-11-01,1638.07,1638.07,0.0,Current,Low,True
AR-0000348,PROP-0003,TEN-00029,2025-12-01,1638.07,1638.07,0.0,Current,Low,True
AR-0000349,PROP-0003,TEN-00030,2025-01-01,3076.84,3076.84,0.0,Current,Low,True
AR-0000350,PROP-0003,TEN-00030,2025-02-01,3076.84,0.0,3076.84,61-90,High,True
AR-0000351,PROP-0003,TEN-00030,2025-03-01,3076.84,3076.84,0.0,Current,Low,True
AR-0000352,PROP-0003,TEN-00030,2025-04-01,3076.84,3076.84,0.0,Current,Low,True
AR-0000353,PROP-0003,TEN-00030,2025-05-01,3076.84,3076.84,0.0,Current,Low,True
AR-0000354,PROP-0003,TEN-00030,2025-06-01,3076.84,3076.84,0.0,Current,Low,True
AR-0000355,PROP-0003,TEN-00030,2025-07-01,3076.84,3076.84,0.0,Current,Low,True
AR-0000356,PROP-0003,TEN-00030,2025-08-01,3076.84,3076.84,0.0,Current,Low,True
AR-0000357,PROP-0003,TEN-00030,2025-09-01,3076.84,3076.84,0.0,Current,Low,True
AR-0000358,PROP-0003,TEN-00030,2025-10-01,3076.84,3076.84,0.0,Current,Low,True
AR-0000359,PROP-0003,TEN-00030,2025-11-01,3076.84,3076.84,0.0,Current,Low,True
AR-0000360,PROP-0003,TEN-00030,2025-12-01,3076.84,3076.84,0.0,Current,Low,True
AR-0000361,PROP-0003,TEN-00031,2025-01-01,4481.31,4481.31,0.0,Current,Low,True
AR-0000362,PROP-0003,TEN-00031,2025-02-01,4481.31,4481.31,0.0,Current,Low,True
AR-0000363,PROP-0003,TEN-00031,2025-03-01,4481.31,4481.31,0.0,Current,Low,True
AR-0000364,PROP-0003,TEN-00031,2025-04-01,4481.31,4481.31,0.0,Current,Low,True
AR-0000365,PROP-0003,TEN-00031,2025-05-01,4481.31,4481.31,0.0,Current,Low,True
AR-0000366,PROP-0003,TEN-00031,2025-06-01,4481.31,4481.31,0.0,Current,Low,True
AR-0000367,PROP-0003,TEN-00031,2025-07-01,4481.31,4481.31,0.0,Current,Low,True
AR-0000368,PROP-0003,TEN-00031,2025-08-01,4481.31,4481.31,0.0,Current,Low,True
AR-0000369,PROP-0003,TEN-00031,2025-09-01,4481.31,4481.31,0.0,Current,Low,True
AR-0000370,PROP-0003,TEN-00031,2025-10-01,4481.31,4481.31,0.0,Current,Low,True
AR-0000371,PROP-0003,TEN-00031,2025-11-01,4481.31,4481.31,0.0,Current,Low,True
AR-0000372,PROP-0003,TEN-00031,2025-12-01,4481.31,4481.31,0.0,Current,Low,True
AR-0000373,PROP-0004,TEN-00032,2025-01-01,6793.55,6793.55,0.0,Current,Low,True
AR-0000374,PROP-0004,TEN-00032,2025-02-01,6793.55,6793.55,0.0,Current,Low,True
AR-0000375,PROP-0004,TEN-00032,2025-03-01,6793.55,6793.55,0.0,Current,Low,True
AR-0000376,PROP-0004,TEN-00032,2025-04-01,6793.55,6793.55,0.0,Current,Low,True
AR-0000377,PROP-0004,TEN-00032,2025-05-01,6793.55,6793.55,0.0,Current,Low,True
AR-0000378,PROP-0004,TEN-00032,2025-06-01,6793.55,6793.55,0.0,Current,Low,True
AR-0000379,PROP-0004,TEN-00032,2025-07-01,6793.55,6793.55,0.0,Current,Low,True
AR-0000380,PROP-0004,TEN-00032,2025-08-01,6793.55,6793.55,0.0,Current,Low,True
AR-0000381,PROP-0004,TEN-00032,2025-09-01,6793.55,6793.55,0.0,Current,Low,True
AR-0000382,PROP-0004,TEN-00032,2025-10-01,6793.55,6793.55,0.0,Current,Low,True
AR-0000383,PROP-0004,TEN-00032,2025-11-01,6793.55,6793.55,0.0,Current,Low,True
AR-0000384,PROP-0004,TEN-00032,2025-12-01,6793.55,6793.55,0.0,Current,Low,True
AR-0000385,PROP-0004,TEN-00033,2025-01-01,2071.89,2071.89,0.0,Current,Low,True
AR-0000386,PROP-0004,TEN-00033,2025-02-01,2071.89,2071.89,0.0,Current,Low,True
AR-0000387,PROP-0004,TEN-00033,2025-03-01,2071.89,2071.89,0.0,Current,Low,True
AR-0000388,PROP-0004,TEN-00033,2025-04-01,2071.89,2071.89,0.0,Current,Low,True
AR-0000389,PROP-0004,TEN-00033,2025-05-01,2071.89,2071.89,0.0,Current,Low,True
AR-0000390,PROP-0004,TEN-00033,2025-06-01,2071.89,2071.89,0.0,Current,Low,True
AR-0000391,PROP-0004,TEN-00033,2025-07-01,2071.89,2071.89,0.0,Current,Low,True
AR-0000392,PROP-0004,TEN-00033,2025-08-01,2071.89,2071.89,0.0,Current,Low,True
AR-0000393,PROP-0004,TEN-00033,2025-09-01,2071.89,2071.89,0.0,Current,Low,True
AR-0000394,PROP-0004,TEN-00033,2025-10-01,2071.89,1553.92,517.97,90+,Critical,True
AR-0000395,PROP-0004,TEN-00033,2025-11-01,2071.89,2071.89,0.0,Current,Low,True
AR-0000396,PROP-0004,TEN-00033,2025-12-01,2071.89,2071.89,0.0,Current,Low,True
AR-0000397,PROP-0004,TEN-00034,2025-01-01,47058.81,47058.81,0.0,Current,Low,True
AR-0000398,PROP-0004,TEN-00034,2025-02-01,47058.81,47058.81,0.0,Current,Low,True
AR-0000399,PROP-0004,TEN-00034,2025-03-01,47058.81,47058.81,0.0,Current,Low,True
AR-0000400,PROP-0004,TEN-00034,2025-04-01,47058.81,47058.81,0.0,Current,Low,True
AR-0000401,PROP-0004,TEN-00034,2025-05-01,47058.81,47058.81,0.0,Current,Low,True
AR-0000402,PROP-0004,TEN-00034,2025-06-01,47058.81,47058.81,0.0,Current,Low,True
AR-0000403,PROP-0004,TEN-00034,2025-07-01,47058.81,47058.81,0.0,Current,Low,True
AR-0000404,PROP-0004,TEN-00034,2025-08-01,47058.81,47058.81,0.0,Current,Low,True
AR-0000405,PROP-0004,TEN-00034,2025-09-01,47058.81,47058.81,0.0,Current,Low,True
AR-0000406,PROP-0004,TEN-00034,2025-10-01,47058.81,47058.81,0.0,Current,Low,True
AR-0000407,PROP-0004,TEN-00034,2025-11-01,47058.81,47058.81,0.0,Current,Low,True
AR-0000408,PROP-0004,TEN-00034,2025-12-01,47058.81,47058.81,0.0,Current,Low,True
AR-0000409,PROP-0004,TEN-00035,2025-01-01,11395.55,11395.55,0.0,Current,Low,True
AR-0000410,PROP-0004,TEN-00035,2025-02-01,11395.55,11395.55,0.0,Current,Low,True
AR-0000411,PROP-0004,TEN-00035,2025-03-01,11395.55,11395.55,0.0,Current,Low,True
AR-0000412,PROP-0004,TEN-00035,2025-04-01,11395.55,11395.55,0.0,Current,Low,True
AR-0000413,PROP-0004,TEN-00035,2025-05-01,11395.55,11395.55,0.0,Current,Low,True
AR-0000414,PROP-0004,TEN-00035,2025-06-01,11395.55,11395.55,0.0,Current,Low,True
AR-0000415,PROP-0004,TEN-00035,2025-07-01,11395.55,11395.55,0.0,Current,Low,True
AR-0000416,PROP-0004,TEN-00035,2025-08-01,11395.55,11395.55,0.0,Current,Low,True
AR-0000417,PROP-0004,TEN-00035,2025-09-01,11395.55,11395.55,0.0,Current,Low,True
AR-0000418,PROP-0004,TEN-00035,2025-10-01,11395.55,11395.55,0.0,Current,Low,True
AR-0000419,PROP-0004,TEN-00035,2025-11-01,11395.55,11395.55,0.0,Current,Low,True
AR-0000420,PROP-0004,TEN-00035,2025-12-01,11395.55,11395.55,0.0,Current,Low,True
AR-0000421,PROP-0004,TEN-00036,2025-01-01,3026.75,3026.75,0.0,Current,Low,True
AR-0000422,PROP-0004,TEN-00036,2025-02-01,3026.75,3026.75,0.0,Current,Low,True
AR-0000423,PROP-0004,TEN-00036,2025-03-01,3026.75,3026.75,0.0,Current,Low,True
AR-0000424,PROP-0004,TEN-00036,2025-04-01,3026.75,3026.75,0.0,Current,Low,True
AR-0000425,PROP-0004,TEN-00036,2025-05-01,3026.75,3026.75,0.0,Current,Low,True
AR-0000426,PROP-0004,TEN-00036,2025-06-01,3026.75,3026.75,0.0,Current,Low,True
AR-0000427,PROP-0004,TEN-00036,2025-07-01,3026.75,3026.75,0.0,Current,Low,True
AR-0000428,PROP-0004,TEN-00036,2025-08-01,3026.75,3026.75,0.0,Current,Low,True
AR-0000429,PROP-0004,TEN-00036,2025-09-01,3026.75,3026.75,0.0,Current,Low,True
AR-0000430,PROP-0004,TEN-00036,2025-10-01,3026.75,3026.75,0.0,Current,Low,True
AR-0000431,PROP-0004,TEN-00036,2025-11-01,3026.75,3026.75,0.0,Current,Low,True
AR-0000432,PROP-0004,TEN-00036,2025-12-01,3026.75,3026.75,0.0,Current,Low,True
AR-0000433,PROP-0004,TEN-00037,2025-01-01,30206.87,30206.87,0.0,Current,Low,True
AR-0000434,PROP-0004,TEN-00037,2025-02-01,30206.87,30206.87,0.0,Current,Low,True
AR-0000435,PROP-0004,TEN-00037,2025-03-01,30206.87,15103.44,15103.44,1-30,Medium,True
AR-0000436,PROP-0004,TEN-00037,2025-04-01,30206.87,30206.87,0.0,Current,Low,True
AR-0000437,PROP-0004,TEN-00037,2025-05-01,30206.87,30206.87,0.0,Current,Low,True
AR-0000438,PROP-0004,TEN-00037,2025-06-01,30206.87,30206.87,0.0,Current,Low,True
AR-0000439,PROP-0004,TEN-00037,2025-07-01,30206.87,30206.87,0.0,Current,Low,True
AR-0000440,PROP-0004,TEN-00037,2025-08-01,30206.87,30206.87,0.0,Current,Low,True
AR-0000441,PROP-0004,TEN-00037,2025-09-01,30206.87,30206.87,0.0,Current,Low,True
AR-0000442,PROP-0004,TEN-00037,2025-10-01,30206.87,30206.87,0.0,Current,Low,True
AR-0000443,PROP-0004,TEN-00037,2025-11-01,30206.87,30206.87,0.0,Current,Low,True
AR-0000444,PROP-0004,TEN-00037,2025-12-01,30206.87,30206.87,0.0,Current,Low,True
AR-0000445,PROP-0004,TEN-00038,2025-01-01,5424.4,5424.4,0.0,Current,Low,True
AR-0000446,PROP-0004,TEN-00038,2025-02-01,5424.4,5424.4,0.0,Current,Low,True
AR-0000447,PROP-0004,TEN-00038,2025-03-01,5424.4,2712.2,2712.2,1-30,Medium,True
AR-0000448,PROP-0004,TEN-00038,2025-04-01,5424.4,5424.4,0.0,Current,Low,True
AR-0000449,PROP-0004,TEN-00038,2025-05-01,5424.4,5424.4,0.0,Current,Low,True
AR-0000450,PROP-0004,TEN-00038,2025-06-01,5424.4,5424.4,0.0,Current,Low,True
AR-0000451,PROP-0004,TEN-00038,2025-07-01,5424.4,5424.4,0.0,Current,Low,True
AR-0000452,PROP-0004,TEN-00038,2025-08-01,5424.4,5424.4,0.0,Current,Low,True
AR-0000453,PROP-0004,TEN-00038,2025-09-01,5424.4,5424.4,0.0,Current,Low,True
AR-0000454,PROP-0004,TEN-00038,2025-10-01,5424.4,5424.4,0.0,Current,Low,True
AR-0000455,PROP-0004,TEN-00038,2025-11-01,5424.4,5424.4,0.0,Current,Low,True
AR-0000456,PROP-0004,TEN-00038,2025-12-01,5424.4,5424.4,0.0,Current,Low,True
AR-0000457,PROP-0004,TEN-00039,2025-01-01,31915.57,31915.57,0.0,Current,Low,True
AR-0000458,PROP-0004,TEN-00039,2025-02-01,31915.57,31915.57,0.0,Current,Low,True
AR-0000459,PROP-0004,TEN-00039,2025-03-01,31915.57,31915.57,0.0,Current,Low,True
AR-0000460,PROP-0004,TEN-00039,2025-04-01,31915.57,31915.57,0.0,Current,Low,True
AR-0000461,PROP-0004,TEN-00039,2025-05-01,31915.57,31915.57,0.0,Current,Low,True
AR-0000462,PROP-0004,TEN-00039,2025-06-01,31915.57,31915.57,0.0,Current,Low,True
AR-0000463,PROP-0004,TEN-00039,2025-07-01,31915.57,31915.57,0.0,Current,Low,True
AR-0000464,PROP-0004,TEN-00039,2025-08-01,31915.57,31915.57,0.0,Current,Low,True
AR-0000465,PROP-0004,TEN-00039,2025-09-01,31915.57,31915.57,0.0,Current,Low,True
AR-0000466,PROP-0004,TEN-00039,2025-10-01,31915.57,31915.57,0.0,Current,Low,True
AR-0000467,PROP-0004,TEN-00039,2025-11-01,31915.57,31915.57,0.0,Current,Low,True
AR-0000468,PROP-0004,TEN-00039,2025-12-01,31915.57,31915.57,0.0,Current,Low,True
AR-0000469,PROP-0004,TEN-00040,2025-01-01,10067.41,10067.41,0.0,Current,Low,True
AR-0000470,PROP-0004,TEN-00040,2025-02-01,10067.41,10067.41,0.0,Current,Low,True
AR-0000471,PROP-0004,TEN-00040,2025-03-01,10067.41,10067.41,0.0,Current,Low,True
AR-0000472,PROP-0004,TEN-00040,2025-04-01,10067.41,10067.41,0.0,Current,Low,True
AR-0000473,PROP-0004,TEN-00040,2025-05-01,10067.41,10067.41,0.0,Current,Low,True
AR-0000474,PROP-0004,TEN-00040,2025-06-01,10067.41,10067.41,0.0,Current,Low,True
AR-0000475,PROP-0004,TEN-00040,2025-07-01,10067.41,10067.41,0.0,Current,Low,True
AR-0000476,PROP-0004,TEN-00040,2025-08-01,10067.41,2516.85,7550.56,1-30,Medium,True
AR-0000477,PROP-0004,TEN-00040,2025-09-01,10067.41,10067.41,0.0,Current,Low,True
AR-0000478,PROP-0004,TEN-00040,2025-10-01,10067.41,10067.41,0.0,Current,Low,True
AR-0000479,PROP-0004,TEN-00040,2025-11-01,10067.41,10067.41,0.0,Current,Low,True
AR-0000480,PROP-0004,TEN-00040,2025-12-01,10067.41,10067.41,0.0,Current,Low,True
AR-0000481,PROP-0004,TEN-00041,2025-01-01,11950.88,11950.88,0.0,Current,Low,True
AR-0000482,PROP-0004,TEN-00041,2025-02-01,11950.88,11950.88,0.0,Current,Low,True
AR-0000483,PROP-0004,TEN-00041,2025-03-01,11950.88,11950.88,0.0,Current,Low,True
AR-0000484,PROP-0004,TEN-00041,2025-04-01,11950.88,11950.88,0.0,Current,Low,True
AR-0000485,PROP-0004,TEN-00041,2025-05-01,11950.88,11950.88,0.0,Current,Low,True
AR-0000486,PROP-0004,TEN-00041,2025-06-01,11950.88,11950.88,0.0,Current,Low,True
AR-0000487,PROP-0004,TEN-00041,2025-07-01,11950.88,11950.88,0.0,Current,Low,True
AR-0000488,PROP-0004,TEN-00041,2025-08-01,11950.88,11950.88,0.0,Current,Low,True
AR-0000489,PROP-0004,TEN-00041,2025-09-01,11950.88,11950.88,0.0,Current,Low,True
AR-0000490,PROP-0004,TEN-00041,2025-10-01,11950.88,11950.88,0.0,Current,Low,True
AR-0000491,PROP-0004,TEN-00041,2025-11-01,11950.88,11950.88,0.0,Current,Low,True
AR-0000492,PROP-0004,TEN-00041,2025-12-01,11950.88,11950.88,0.0,Current,Low,True
AR-0000493,PROP-0004,TEN-00042,2025-01-01,26320.84,26320.84,0.0,Current,Low,True
AR-0000494,PROP-0004,TEN-00042,2025-02-01,26320.84,26320.84,0.0,Current,Low,True
AR-0000495,PROP-0004,TEN-00042,2025-03-01,26320.84,26320.84,0.0,Current,Low,True
AR-0000496,PROP-0004,TEN-00042,2025-04-01,26320.84,26320.84,0.0,Current,Low,True
AR-0000497,PROP-0004,TEN-00042,2025-05-01,26320.84,26320.84,0.0,Current,Low,True
AR-0000498,PROP-0004,TEN-00042,2025-06-01,26320.84,26320.84,0.0,Current,Low,True
AR-0000499,PROP-0004,TEN-00042,2025-07-01,26320.84,26320.84,0.0,Current,Low,True
AR-0000500,PROP-0004,TEN-00042,2025-08-01,26320.84,26320.84,0.0,Current,Low,True
AR-0000501,PROP-0004,TEN-00042,2025-09-01,26320.84,26320.84,0.0,Current,Low,True
AR-0000502,PROP-0004,TEN-00042,2025-10-01,26320.84,26320.84,0.0,Current,Low,True
AR-0000503,PROP-0004,TEN-00042,2025-11-01,26320.84,26320.84,0.0,Current,Low,True
AR-0000504,PROP-0004,TEN-00042,2025-12-01,26320.84,26320.84,0.0,Current,Low,True
AR-0000505,PROP-0004,TEN-00043,2025-01-01,9379.15,9379.15,0.0,Current,Low,True
AR-0000506,PROP-0004,TEN-00043,2025-02-01,9379.15,9379.15,0.0,Current,Low,True
AR-0000507,PROP-0004,TEN-00043,2025-03-01,9379.15,9379.15,0.0,Current,Low,True
AR-0000508,PROP-0004,TEN-00043,2025-04-01,9379.15,9379.15,0.0,Current,Low,True
AR-0000509,PROP-0004,TEN-00043,2025-05-01,9379.15,9379.15,0.0,Current,Low,True
AR-0000510,PROP-0004,TEN-00043,2025-06-01,9379.15,9379.15,0.0,Current,Low,True
AR-0000511,PROP-0004,TEN-00043,2025-07-01,9379.15,9379.15,0.0,Current,Low,True
AR-0000512,PROP-0004,TEN-00043,2025-08-01,9379.15,9379.15,0.0,Current,Low,True
AR-0000513,PROP-0004,TEN-00043,2025-09-01,9379.15,9379.15,0.0,Current,Low,True
AR-0000514,PROP-0004,TEN-00043,2025-10-01,9379.15,9379.15,0.0,Current,Low,True
AR-0000515,PROP-0004,TEN-00043,2025-11-01,9379.15,9379.15,0.0,Current,Low,True
AR-0000516,PROP-0004,TEN-00043,2025-12-01,9379.15,9379.15,0.0,Current,Low,True
AR-0000517,PROP-0004,TEN-00044,2025-01-01,10321.36,10321.36,0.0,Current,Low,True
AR-0000518,PROP-0004,TEN-00044,2025-02-01,10321.36,10321.36,0.0,Current,Low,True
AR-0000519,PROP-0004,TEN-00044,2025-03-01,10321.36,10321.36,0.0,Current,Low,True
AR-0000520,PROP-0004,TEN-00044,2025-04-01,10321.36,10321.36,0.0,Current,Low,True
AR-0000521,PROP-0004,TEN-00044,2025-05-01,10321.36,10321.36,0.0,Current,Low,True
AR-0000522,PROP-0004,TEN-00044,2025-06-01,10321.36,10321.36,0.0,Current,Low,True
AR-0000523,PROP-0004,TEN-00044,2025-07-01,10321.36,10321.36,0.0,Current,Low,True
AR-0000524,PROP-0004,TEN-00044,2025-08-01,10321.36,10321.36,0.0,Current,Low,True
AR-0000525,PROP-0004,TEN-00044,2025-09-01,10321.36,10321.36,0.0,Current,Low,True
AR-0000526,PROP-0004,TEN-00044,2025-10-01,10321.36,10321.36,0.0,Current,Low,True
AR-0000527,PROP-0004,TEN-00044,2025-11-01,10321.36,10321.36,0.0,Current,Low,True
AR-0000528,PROP-0004,TEN-00044,2025-12-01,10321.36,10321.36,0.0,Current,Low,True
AR-0000529,PROP-0004,TEN-00045,2025-01-01,7033.71,7033.71,0.0,Current,Low,True
AR-0000530,PROP-0004,TEN-00045,2025-02-01,7033.71,7033.71,0.0,Current,Low,True
AR-0000531,PROP-0004,TEN-00045,2025-03-01,7033.71,7033.71,0.0,Current,Low,True
AR-0000532,PROP-0004,TEN-00045,2025-04-01,7033.71,7033.71,0.0,Current,Low,True
AR-0000533,PROP-0004,TEN-00045,2025-05-01,7033.71,7033.71,0.0,Current,Low,True
AR-0000534,PROP-0004,TEN-00045,2025-06-01,7033.71,7033.71,0.0,Current,Low,True
AR-0000535,PROP-0004,TEN-00045,2025-07-01,7033.71,7033.71,0.0,Current,Low,True
AR-0000536,PROP-0004,TEN-00045,2025-08-01,7033.71,7033.71,0.0,Current,Low,True
AR-0000537,PROP-0004,TEN-00045,2025-09-01,7033.71,7033.71,0.0,Current,Low,True
AR-0000538,PROP-0004,TEN-00045,2025-10-01,7033.71,7033.71,0.0,Current,Low,True
AR-0000539,PROP-0004,TEN-00045,2025-11-01,7033.71,7033.71,0.0,Current,Low,True
AR-0000540,PROP-0004,TEN-00045,2025-12-01,7033.71,7033.71,0.0,Current,Low,True
AR-0000541,PROP-0005,TEN-00046,2025-01-01,2344.57,2344.57,0.0,Current,Low,True
AR-0000542,PROP-0005,TEN-00046,2025-02-01,2344.57,2344.57,0.0,Current,Low,True
AR-0000543,PROP-0005,TEN-00046,2025-03-01,2344.57,2344.57,0.0,Current,Low,True
AR-0000544,PROP-0005,TEN-00046,2025-04-01,2344.57,2344.57,0.0,Current,Low,True
AR-0000545,PROP-0005,TEN-00046,2025-05-01,2344.57,2344.57,0.0,Current,Low,True
AR-0000546,PROP-0005,TEN-00046,2025-06-01,2344.57,2344.57,0.0,Current,Low,True
AR-0000547,PROP-0005,TEN-00046,2025-07-01,2344.57,2344.57,0.0,Current,Low,True
AR-0000548,PROP-0005,TEN-00046,2025-08-01,2344.57,2344.57,0.0,Current,Low,True
AR-0000549,PROP-0005,TEN-00046,2025-09-01,2344.57,2344.57,0.0,Current,Low,True
AR-0000550,PROP-0005,TEN-00046,2025-10-01,2344.57,2344.57,0.0,Current,Low,True
AR-0000551,PROP-0005,TEN-00046,2025-11-01,2344.57,2344.57,0.0,Current,Low,True
AR-0000552,PROP-0005,TEN-00046,2025-12-01,2344.57,2344.57,0.0,Current,Low,True
AR-0000553,PROP-0005,TEN-00047,2025-01-01,6950.0,6950.0,0.0,Current,Low,True
AR-0000554,PROP-0005,TEN-00047,2025-02-01,6950.0,6950.0,0.0,Current,Low,True
AR-0000555,PROP-0005,TEN-00047,2025-03-01,6950.0,6950.0,0.0,Current,Low,True
AR-0000556,PROP-0005,TEN-00047,2025-04-01,6950.0,6950.0,0.0,Current,Low,True
