tenant_id,property_id,tenant_name,tenant_category,occupied_sqft,unit_count,lease_start_date,lease_end_date,monthly_rent,security_deposit,tenant_status,synthetic_record
TEN-00221,PROP-0018,Hudson Consulting 221,Residential,31929,14,2024-09-01,2026-09-01,36388.08,36388.08,Active,True
TEN-00222,PROP-0019,Pioneer Holdings 222,Residential,765,1,2023-04-14,2025-04-14,3500.74,5251.11,Renewal Risk,True
TEN-00223,PROP-0019,Brightline Pharmacy 223,Residential,456,3,2022-08-04,2027-08-04,11820.72,17731.08,Active,True
TEN-00224,PROP-0019,Hudson Design 224,Residential,4425,2,2021-12-08,2023-12-08,6364.38,6364.38,Active,True
TEN-00225,PROP-0019,Apex Consulting 225,Residential,2398,4,2024-02-18,2027-02-18,13865.0,13865.0,Month-to-Month,True
TEN-00226,PROP-0019,Atlas Pharmacy 226,Residential,1817,1,2024-03-07,2026-03-07,1468.12,1468.12,Active,True
TEN-00227,PROP-0019,Metro Studio 227,Retail,3767,1,2023-12-06,2025-12-06,6628.46,13256.92,Active,True
TEN-00228,PROP-0019,Cornerstone Labs 228,Residential,2859,2,2021-06-16,2023-06-16,8975.96,17951.92,Active,True
TEN-00229,PROP-0019,Harbor Clinic 229,Residential,450,3,2023-11-17,2025-11-17,13051.86,26103.73,Active,True
TEN-00230,PROP-0019,Beacon Clinic 230,Residential,733,1,2021-02-17,2023-02-17,4622.69,6934.03,Active,True
TEN-00231,PROP-0019,Pioneer Cafe 231,Residential,1704,1,2024-09-08,2027-09-08,2302.56,3453.83,Active,True
TEN-00232,PROP-0019,Liberty Services 232,Residential,3603,1,2023-03-28,2024-03-28,1450.53,2175.8,Active,True
TEN-00233,PROP-0019,Urban Holdings 233,Residential,946,3,2024-06-04,2025-06-04,9752.82,14629.24,Active,True
TEN-00234,PROP-0019,Northstar Clinic 234,Residential,2594,3,2021-09-21,2022-09-21,11201.68,11201.68,Renewal Risk,True
TEN-00235,PROP-0020,Cedar Clinic 235,Residential,4345,1,2023-12-11,2024-12-11,5960.28,5960.28,Active,True
TEN-00236,PROP-0020,Apex Market 236,Residential,1030,3,2024-12-16,2026-12-16,12434.81,24869.62,Active,True
TEN-00237,PROP-0020,Apex Holdings 237,Residential,4200,1,2022-01-18,2023-01-18,5220.72,10441.44,Active,True
TEN-00238,PROP-0020,Harbor Pharmacy 238,Residential,1809,1,2021-02-02,2022-02-02,3653.34,3653.34,Active,True
TEN-00239,PROP-0020,Harbor Cafe 239,Food & Beverage,1201,2,2022-12-07,2024-12-07,6156.74,6156.74,Active,True
TEN-00240,PROP-0020,Atlas Studio 240,Residential,2286,1,2021-02-10,2023-02-10,1605.28,2407.92,Active,True
TEN-00241,PROP-0020,Cornerstone Clinic 241,Residential,2237,2,2023-03-31,2026-03-31,5497.66,10995.33,Active,True
TEN-00242,PROP-0020,Brightline Fitness 242,Food & Beverage,2276,5,2024-12-09,2029-12-09,21102.46,31653.68,Active,True
TEN-00243,PROP-0020,Summit Studio 243,Office/Services,706,1,2024-07-09,2027-07-09,2199.61,4399.22,Active,True
TEN-00244,PROP-0020,Urban Market 244,Healthcare,2135,1,2024-11-01,2025-11-01,5798.11,11596.22,Active,True
TEN-00245,PROP-0020,Evergreen Cafe 245,Residential,4167,1,2022-11-14,2024-11-14,4767.21,4767.21,Active,True
TEN-00246,PROP-0020,Vista Holdings 246,Residential,1831,4,2023-07-04,2024-07-04,14208.43,28416.85,Active,True
TEN-00247,PROP-0020,Pioneer Labs 247,Residential,456,1,2021-04-09,2022-04-09,2240.02,2240.02,Active,True
TEN-00248,PROP-0020,Beacon Studio 248,Residential,2499,5,2021-05-05,2024-05-05,17005.66,34011.33,Active,True
TEN-00249,PROP-0020,Summit Group 249,Residential,5582,3,2021-09-10,2023-09-10,14080.45,21120.67,Active,True
TEN-00250,PROP-0021,Brightline Design 250,Residential,2184,1,2021-07-01,2023-07-01,3373.04,6746.09,Active,True
TEN-00251,PROP-0021,Evergreen Cafe 251,Residential,626,1,2021-01-27,2024-01-27,900.0,1350.0,Active,True
TEN-00252,PROP-0021,Metro Retail 252,Residential,350,2,2021-02-01,2023-02-01,6450.61,6450.61,Active,True
TEN-00253,PROP-0021,Urban Pharmacy 253,Residential,2154,1,2023-06-21,2025-06-21,2148.27,4296.53,Active,True
TEN-00254,PROP-0021,Hudson Market 254,Residential,2208,1,2022-03-14,2024-03-14,3128.26,3128.26,Active,True
TEN-00255,PROP-0021,Northstar Market 255,Residential,731,3,2024-09-18,2025-09-18,8581.63,12872.44,Active,True
TEN-00256,PROP-0021,Apex Labs 256,Residential,3144,1,2023-10-05,2024-10-05,2291.42,3437.13,Active,True
TEN-00257,PROP-0021,Sterling Group 257,Residential,937,1,2023-07-22,2025-07-22,3338.36,3338.36,Active,True
TEN-00258,PROP-0021,Northstar Market 258,Retail,1324,1,2022-02-23,2026-02-23,3871.34,7742.68,Active,True
TEN-00259,PROP-0021,Apex Design 259,Residential,3616,1,2024-07-08,2025-07-08,900.0,900.0,Active,True
TEN-00260,PROP-0022,Evergreen Pharmacy 260,Residential,938,1,2022-02-26,2023-02-26,5150.36,7725.55,Active,True
TEN-00261,PROP-0022,Northstar Design 261,Residential,1789,2,2024-04-22,2027-04-22,8190.44,8190.44,Active,True
TEN-00262,PROP-0022,Northstar Studio 262,Residential,3105,1,2024-04-23,2028-04-23,1212.55,2425.11,Active,True
TEN-00263,PROP-0022,Summit Labs 263,Food & Beverage,1201,3,2023-10-09,2028-10-09,13654.04,27308.08,Active,True
TEN-00264,PROP-0022,Parkside Cafe 264,Residential,1226,1,2022-03-26,2023-03-26,4973.37,9946.74,Active,True
TEN-00265,PROP-0022,Pioneer Fitness 265,Food & Beverage,4693,1,2023-05-02,2024-05-02,1432.02,2864.03,Active,True
TEN-00266,PROP-0022,Harbor Partners 266,Residential,1995,4,2022-04-11,2025-04-11,15070.95,30141.91,Active,True
TEN-00267,PROP-0022,Liberty Services 267,Residential,7494,2,2022-10-18,2024-10-18,5832.26,11664.53,Active,True
TEN-00268,PROP-0022,Apex Pharmacy 268,Fitness/Wellness,5053,1,2021-03-05,2023-03-05,1912.86,2869.3,Active,True
TEN-00269,PROP-0022,Summit Labs 269,Residential,4405,1,2022-01-13,2023-01-13,1464.24,2928.48,Active,True
TEN-00270,PROP-0022,Liberty Cafe 270,Residential,3577,1,2024-02-08,2027-02-08,1480.38,2220.57,Active,True
TEN-00271,PROP-0022,Evergreen Market 271,Residential,1618,2,2023-12-27,2027-12-27,8908.68,13363.02,Active,True
TEN-00272,PROP-0022,Parkside Consulting 272,Retail,540,3,2023-04-10,2025-04-10,12628.09,25256.19,Active,True
TEN-00273,PROP-0023,Atlas Group 273,Residential,3659,8,2023-05-22,2028-05-22,19326.03,19326.03,Active,True
TEN-00274,PROP-0023,Apex Labs 274,Residential,5323,2,2024-10-09,2027-10-09,3589.28,5383.92,Active,True
TEN-00275,PROP-0023,Cornerstone Studio 275,Retail,3848,2,2024-08-04,2026-08-04,3996.71,5995.06,Month-to-Month,True
TEN-00276,PROP-0023,Harbor Labs 276,Retail,1296,5,2023-03-28,2024-03-28,10620.35,15930.53,Active,True
TEN-00277,PROP-0023,Metro Labs 277,Residential,2886,1,2024-05-28,2027-05-28,1572.65,2358.98,Month-to-Month,True
TEN-00278,PROP-0023,Urban Consulting 278,Residential,5823,8,2023-11-29,2026-11-29,15354.79,30709.58,Active,True
TEN-00279,PROP-0023,Sterling Retail 279,Residential,1371,5,2024-08-13,2025-08-13,10921.11,16381.66,Active,True
TEN-00280,PROP-0023,Liberty Services 280,Fitness/Wellness,12073,6,2022-11-02,2026-11-02,12778.6,25557.21,Active,True
TEN-00281,PROP-0023,Pioneer Group 281,Retail,1643,3,2023-08-19,2025-08-19,6904.64,10356.95,Active,True
TEN-00282,PROP-0023,Pioneer Clinic 282,Retail,19375,9,2022-01-20,2025-01-20,20573.68,30860.52,Month-to-Month,True
TEN-00283,PROP-0023,Cornerstone Services 283,Healthcare,1354,1,2024-04-27,2029-04-27,3672.43,3672.43,Active,True
TEN-00284,PROP-0023,Harbor Design 284,Retail,11660,1,2024-06-06,2029-06-06,3405.42,6810.84,Active,True
TEN-00285,PROP-0024,Vista Consulting 285,Residential,1924,1,2023-10-08,2024-10-08,1054.99,1054.99,Active,True
TEN-00286,PROP-0024,Atlas Services 286,Office/Services,714,1,2021-01-10,2024-01-10,4281.79,6422.69,Active,True
TEN-00287,PROP-0024,Sterling Fitness 287,Residential,350,1,2024-03-30,2027-03-30,1372.83,1372.83,Month-to-Month,True
TEN-00288,PROP-0024,Urban Group 288,Residential,1134,1,2023-05-19,2027-05-19,900.0,1350.0,Active,True
TEN-00289,PROP-0024,Vista Design 289,Residential,2043,1,2023-08-13,2027-08-13,3403.79,3403.79,Active,True
TEN-00290,PROP-0024,Pioneer Design 290,Residential,398,2,2024-08-03,2026-08-03,7296.14,14592.27,Active,True
TEN-00291,PROP-0024,Brightline Holdings 291,Retail,991,1,2021-06-20,2024-06-20,4452.64,6678.95,Active,True
TEN-00292,PROP-0024,Cedar Services 292,Residential,701,1,2021-01-26,2022-01-26,3933.69,3933.69,Active,True
TEN-00293,PROP-0024,Parkside Design 293,Residential,1905,1,2023-07-10,2025-07-10,1032.44,1032.44,Active,True
TEN-00294,PROP-0024,Vista Studio 294,Healthcare,489,1,2021-03-19,2025-03-19,1718.72,1718.72,Active,True
TEN-00295,PROP-0024,Urban Fitness 295,Residential,978,3,2024-07-27,2026-07-27,12876.32,25752.64,Active,True
TEN-00296,PROP-0024,Cedar Pharmacy 296,Residential,2075,1,2021-08-05,2023-08-05,1364.33,1364.33,Active,True
TEN-00297,PROP-0025,Vista Retail 297,Residential,5419,2,2023-10-16,2026-10-16,5802.41,5802.41,Active,True
TEN-00298,PROP-0025,Metro Partners 298,Office/Services,1556,2,2021-05-19,2025-05-19,7949.99,7949.99,Active,True
TEN-00299,PROP-0025,Brightline Pharmacy 299,Residential,4821,4,2023-03-21,2024-03-21,15744.22,31488.43,Active,True
TEN-00300,PROP-0025,Pioneer Pharmacy 300,Residential,408,1,2021-07-29,2023-07-29,900.0,1350.0,Active,True
TEN-00301,PROP-0025,Harbor Design 301,Office/Services,3978,7,2022-01-22,2024-01-22,22536.79,22536.79,Active,True
TEN-00302,PROP-0025,Urban Clinic 302,Residential,2526,4,2022-06-03,2026-06-03,11294.63,22589.27,Active,True
TEN-00303,PROP-0025,Summit Fitness 303,Residential,2439,1,2021-07-11,2022-07-11,5392.61,8088.92,Active,True
TEN-00304,PROP-0025,Sterling Fitness 304,Residential,2502,4,2022-07-09,2023-07-09,12585.68,25171.36,Active,True
TEN-00305,PROP-0025,Summit Studio 305,Residential,3024,1,2023-11-09,2026-11-09,5042.2,10084.4,Active,True
TEN-00306,PROP-0025,Metro Design 306,Residential,4832,7,2024-10-29,2025-10-29,20676.02,41352.03,Active,True
TEN-00307,PROP-0025,Urban Holdings 307,Residential,2237,1,2024-01-10,2029-01-10,4321.49,4321.49,Month-to-Month,True
TEN-00308,PROP-0025,Harbor Cafe 308,Retail,4682,2,2023-01-02,2025-01-02,8169.46,8169.46,Active,True
TEN-00309,PROP-0026,Atlas Fitness 309,Residential,690,1,2023-09-08,2025-09-08,2186.83,2186.83,Active,True
TEN-00310,PROP-0026,Urban Pharmacy 310,Food & Beverage,2145,1,2021-07-31,2024-07-31,900.0,1350.0,Active,True
TEN-00311,PROP-0026,Beacon Cafe 311,Office/Services,3124,1,2024-08-02,2026-08-02,3112.04,3112.04,Active,True
TEN-00312,PROP-0026,Evergreen Studio 312,Residential,1831,1,2023-08-11,2025-08-11,3861.73,5792.59,Active,True
TEN-00313,PROP-0026,Apex Studio 313,Residential,467,2,2023-02-23,2024-02-23,9027.16,13540.74,Active,True
TEN-00314,PROP-0026,Evergreen Group 314,Residential,350,1,2021-12-01,2025-12-01,2268.01,3402.01,Active,True
TEN-00315,PROP-0026,Metro Design 315,Residential,2412,2,2021-07-06,2023-07-06,6616.25,6616.25,Active,True
TEN-00316,PROP-0026,Vista Design 316,Residential,677,1,2022-04-08,2026-04-08,4703.16,9406.33,Active,True
TEN-00317,PROP-0026,Pioneer Holdings 317,Residential,1635,1,2021-06-09,2022-06-09,900.0,900.0,Active,True
TEN-00318,PROP-0026,Hudson Labs 318,Residential,375,1,2023-12-21,2026-12-21,1944.78,3889.57,Active,True
TEN-00319,PROP-0026,Metro Cafe 319,Residential,3508,2,2023-10-11,2027-10-11,5762.36,11524.72,Active,True
TEN-00320,PROP-0026,Pioneer Holdings 320,Residential,396,1,2024-08-01,2026-08-01,2494.78,4989.55,Active,True
TEN-00321,PROP-0027,Sterling Market 321,Residential,393,5,2022-06-10,2024-06-10,15136.48,30272.97,Active,True
TEN-00322,PROP-0027,Apex Labs 322,Food & Beverage,350,1,2022-08-21,2023-08-21,2643.07,3964.61,Active,True
TEN-00323,PROP-0027,Apex Clinic 323,Office/Services,990,1,2021-01-13,2023-01-13,2047.99,4095.99,Month-to-Month,True
TEN-00324,PROP-0027,Sterling Design 324,Residential,637,2,2021-03-14,2023-03-14,10073.64,15110.47,Active,True
TEN-00325,PROP-0027,Urban Retail 325,Residential,2288,1,2023-09-06,2028-09-06,2461.5,3692.26,Month-to-Month,True
TEN-00326,PROP-0027,Vista Partners 326,Residential,624,1,2023-06-27,2024-06-27,1415.11,2830.21,Active,True
TEN-00327,PROP-0027,Beacon Holdings 327,Residential,3158,1,2021-11-25,2024-11-25,4570.72,4570.72,Active,True
TEN-00328,PROP-0027,Urban Design 328,Fitness/Wellness,542,1,2023-01-27,2026-01-27,4991.62,9983.24,Active,True
TEN-00329,PROP-0027,Evergreen Clinic 329,Residential,350,1,2022-09-13,2025-09-13,1153.24,1729.86,Active,True
TEN-00330,PROP-0027,Summit Holdings 330,Residential,2571,1,2021-10-28,2024-10-28,3381.23,3381.23,Active,True
TEN-00331,PROP-0027,Apex Retail 331,Residential,396,1,2024-09-03,2027-09-03,3230.51,6461.01,Active,True
TEN-00332,PROP-0027,Pioneer Market 332,Residential,1359,3,2022-06-15,2024-06-15,11622.41,23244.83,Month-to-Month,True
TEN-00333,PROP-0027,Beacon Partners 333,Residential,855,1,2024-08-19,2027-08-19,3374.92,6749.85,Active,True
TEN-00334,PROP-0028,Atlas Holdings 334,Residential,1866,5,2024-11-02,2026-11-02,8273.57,8273.57,Active,True
TEN-00335,PROP-0028,Vista Clinic 335,Residential,1164,1,2024-08-02,2025-08-02,900.0,1800.0,Active,True
TEN-00336,PROP-0028,Parkside Clinic 336,Residential,8855,10,2024-09-25,2026-09-25,21149.06,21149.06,Active,True
TEN-00337,PROP-0028,Sterling Retail 337,Residential,9922,6,2023-05-09,2025-05-09,13277.81,26555.62,Active,True
TEN-00338,PROP-0028,Beacon Clinic 338,Office/Services,875,5,2024-09-27,2026-09-27,9706.0,19411.99,Active,True
TEN-00339,PROP-0028,Brightline Labs 339,Retail,3136,4,2022-04-23,2027-04-23,9093.44,18186.88,Active,True
TEN-00340,PROP-0028,Urban Studio 340,Residential,5404,4,2024-12-16,2025-12-16,9391.67,14087.5,Month-to-Month,True
TEN-00341,PROP-0028,Cornerstone Services 341,Residential,1086,3,2024-01-08,2026-01-08,5410.36,5410.36,Active,True
TEN-00342,PROP-0028,Summit Holdings 342,Residential,4189,5,2024-08-01,2026-08-01,9121.8,13682.7,Active,True
TEN-00343,PROP-0028,Parkside Pharmacy 343,Residential,1507,3,2022-02-02,2025-02-02,5673.89,11347.78,Active,True
TEN-00344,PROP-0028,Cornerstone Pharmacy 344,Residential,4572,5,2021-12-26,2022-12-26,9501.24,9501.24,Active,True
TEN-00345,PROP-0028,Urban Partners 345,Residential,13776,4,2021-07-08,2024-07-08,8948.01,13422.02,Renewal Risk,True
TEN-00346,PROP-0028,Metro Services 346,Residential,2240,1,2021-11-15,2023-11-15,1508.55,3017.1,Active,True
TEN-00347,PROP-0028,Cornerstone Clinic 347,Residential,2714,1,2021-01-29,2023-01-29,942.93,942.93,Month-to-Month,True
TEN-00348,PROP-0028,Beacon Partners 348,Residential,527,8,2024-06-04,2025-06-04,15020.67,30041.35,Active,True
TEN-00349,PROP-0029,Evergreen Market 349,Residential,1691,2,2024-01-02,2026-01-02,7367.93,14735.86,Active,True
TEN-00350,PROP-0029,Brightline Group 350,Residential,2510,3,2021-02-15,2023-02-15,8505.15,17010.3,Active,True
TEN-00351,PROP-0029,Beacon Holdings 351,Residential,395,1,2022-04-18,2023-04-18,4134.13,8268.26,Active,True
TEN-00352,PROP-0029,Beacon Retail 352,Residential,988,2,2023-05-30,2025-05-30,4888.67,7333.01,Active,True
TEN-00353,PROP-0029,Vista Group 353,Residential,505,1,2021-07-20,2023-07-20,3665.38,3665.38,Active,True
TEN-00354,PROP-0029,Metro Pharmacy 354,Retail,6205,1,2022-04-16,2025-04-16,1292.0,1938.0,Active,True
TEN-00355,PROP-0029,Pioneer Cafe 355,Residential,1141,1,2023-08-05,2026-08-05,4196.75,8393.49,Active,True
TEN-00356,PROP-0030,Northstar Partners 356,Residential,1366,3,2022-03-17,2024-03-17,8906.63,13359.95,Active,True
TEN-00357,PROP-0030,Evergreen Holdings 357,Healthcare,1439,2,2024-09-07,2025-09-07,6449.49,6449.49,Active,True
TEN-00358,PROP-0030,Northstar Retail 358,Residential,1628,1,2023-08-05,2024-08-05,3338.58,3338.58,Active,True
TEN-00359,PROP-0030,Sterling Partners 359,Residential,4507,1,2022-04-07,2023-04-07,2373.64,3560.46,Active,True
TEN-00360,PROP-0030,Apex Studio 360,Healthcare,4157,1,2024-01-20,2027-01-20,1503.85,2255.77,Active,True
TEN-00361,PROP-0030,Liberty Group 361,Residential,886,2,2022-08-13,2023-08-13,4804.52,7206.78,Active,True
TEN-00362,PROP-0030,Parkside Labs 362,Office/Services,350,1,2021-06-16,2023-06-16,3220.86,3220.86,Active,True
TEN-00363,PROP-0030,Liberty Pharmacy 363,Residential,538,6,2022-10-26,2025-10-26,18862.22,37724.44,Active,True
TEN-00364,PROP-0030,Metro Cafe 364,Fitness/Wellness,893,1,2021-09-27,2022-09-27,3065.22,4597.83,Active,True
TEN-00365,PROP-0030,Sterling Pharmacy 365,Residential,2637,1,2021-12-14,2023-12-14,1646.41,2469.62,Renewal Risk,True
TEN-00366,PROP-0030,Evergreen Studio 366,Fitness/Wellness,1032,3,2021-04-30,2022-04-30,7672.85,15345.71,Active,True
TEN-00367,PROP-0030,Apex Holdings 367,Residential,508,3,2023-09-15,2025-09-15,10609.64,21219.28,Active,True
TEN-00368,PROP-0030,Cedar Market 368,Residential,6477,1,2024-11-29,2027-11-29,1092.1,2184.21,Active,True
TEN-00369,PROP-0030,Beacon Cafe 369,Residential,3626,4,2024-07-13,2029-07-13,13376.81,13376.81,Active,True
TEN-00370,PROP-0030,Cedar Design 370,Residential,350,3,2024-12-23,2027-12-23,8528.6,12792.9,Renewal Risk,True
TEN-00371,PROP-0031,Northstar Partners 371,Retail,5515,1,2022-01-20,2023-01-20,7069.75,14139.5,Active,True
TEN-00372,PROP-0031,Cedar Design 372,Residential,4662,2,2021-01-28,2022-01-28,14201.74,21302.61,Active,True
TEN-00373,PROP-0031,Summit Partners 373,Residential,8573,2,2021-07-26,2024-07-26,11987.72,11987.72,Active,True
TEN-00374,PROP-0031,Brightline Studio 374,Residential,6472,6,2021-11-05,2023-11-05,36910.34,36910.34,Renewal Risk,True
TEN-00375,PROP-0031,Atlas Design 375,Residential,5173,5,2022-05-05,2023-05-05,25165.49,37748.23,Active,True
TEN-00376,PROP-0031,Vista Labs 376,Residential,5459,2,2021-05-24,2023-05-24,13370.3,20055.45,Active,True
TEN-00377,PROP-0031,Metro Retail 377,Residential,2540,1,2021-08-28,2023-08-28,6339.48,6339.48,Active,True
TEN-00378,PROP-0031,Cedar Cafe 378,Residential,1877,7,2022-08-23,2024-08-23,48864.1,97728.19,Active,True
TEN-00379,PROP-0031,Brightline Pharmacy 379,Retail,1995,5,2024-04-24,2025-04-24,30678.07,46017.1,Active,True
TEN-00380,PROP-0031,Beacon Services 380,Residential,2078,4,2024-05-03,2026-05-03,29329.35,43994.03,Active,True
TEN-00381,PROP-0032,Urban Labs 381,Residential,350,2,2024-05-15,2027-05-15,4870.34,4870.34,Active,True
TEN-00382,PROP-0032,Summit Fitness 382,Residential,971,1,2023-06-24,2025-06-24,1472.3,2208.44,Active,True
TEN-00383,PROP-0032,Apex Cafe 383,Residential,911,1,2022-07-07,2024-07-07,1220.13,1220.13,Active,True
TEN-00384,PROP-0032,Sterling Studio 384,Retail,350,1,2021-07-04,2023-07-04,2589.69,5179.38,Active,True
TEN-00385,PROP-0032,Urban Market 385,Healthcare,732,1,2021-06-26,2024-06-26,1478.79,2218.19,Active,True
TEN-00386,PROP-0032,Harbor Fitness 386,Residential,685,1,2023-02-04,2027-02-04,1779.55,2669.33,Active,True
TEN-00387,PROP-0032,Hudson Pharmacy 387,Residential,516,1,2022-06-09,2025-06-09,3000.84,4501.26,Active,True
TEN-00388,PROP-0032,Brightline Market 388,Residential,1175,2,2022-07-04,2025-07-04,5130.5,5130.5,Active,True
TEN-00389,PROP-0032,Harbor Labs 389,Residential,958,1,2024-03-19,2028-03-19,2639.83,3959.75,Month-to-Month,True
TEN-00390,PROP-0032,Cedar Cafe 390,Residential,668,1,2021-04-19,2024-04-19,900.0,1350.0,Active,True
TEN-00391,PROP-0032,Liberty Cafe 391,Residential,1136,1,2023-11-19,2025-11-19,2745.32,2745.32,Active,True
TEN-00392,PROP-0032,Sterling Holdings 392,Residential,1374,2,2024-06-28,2026-06-28,3779.19,3779.19,Active,True
TEN-00393,PROP-0033,Urban Market 393,Residential,24190,14,2022-06-14,2025-06-14,59755.11,59755.11,Active,True
TEN-00394,PROP-0033,Apex Group 394,Retail,350,44,2024-07-15,2027-07-15,197363.01,197363.01,Active,True
TEN-00395,PROP-0033,Metro Group 395,Residential,23174,2,2021-10-19,2023-10-19,10163.81,20327.63,Active,True
TEN-00396,PROP-0033,Sterling Studio 396,Residential,28456,12,2024-04-22,2025-04-22,47914.74,71872.11,Active,True
TEN-00397,PROP-0033,Brightline Consulting 397,Residential,35376,54,2024-06-11,2027-06-11,188589.28,377178.56,Renewal Risk,True
TEN-00398,PROP-0033,Evergreen Clinic 398,Residential,22517,5,2024-01-27,2029-01-27,21709.51,32564.27,Active,True
TEN-00399,PROP-0033,Evergreen Studio 399,Residential,58817,46,2024-08-25,2026-08-25,187818.72,187818.72,Active,True
TEN-00400,PROP-0033,Brightline Group 400,Residential,23986,14,2023-12-13,2026-12-13,57528.52,57528.52,Active,True
TEN-00401,PROP-0033,Sterling Design 401,Residential,13121,5,2024-04-25,2026-04-25,22977.38,22977.38,Active,True
TEN-00402,PROP-0033,Parkside Pharmacy 402,Retail,3903,7,2023-04-21,2025-04-21,27351.51,54703.03,Active,True
TEN-00403,PROP-0033,Cedar Consulting 403,Residential,66055,5,2022-02-10,2025-02-10,22285.88,22285.88,Active,True
TEN-00404,PROP-0033,Atlas Retail 404,Residential,41289,41,2023-04-06,2028-04-06,167105.0,334210.01,Active,True
TEN-00405,PROP-0033,Metro Cafe 405,Residential,10810,28,2021-03-07,2022-03-07,107098.51,214197.03,Active,True
TEN-00406,PROP-0034,Vista Pharmacy 406,Residential,25079,1,2024-09-18,2027-09-18,1781.31,3562.62,Active,True
TEN-00407,PROP-0034,Parkside Clinic 407,Residential,7701,6,2024-12-20,2025-12-20,58054.53,87081.8,Active,True
TEN-00408,PROP-0034,Harbor Holdings 408,Residential,4619,4,2024-07-16,2025-07-16,32293.15,48439.72,Active,True
TEN-00409,PROP-0034,Metro Group 409,Residential,5002,6,2023-12-18,2024-12-18,51925.19,77887.78,Active,True
TEN-00410,PROP-0034,Liberty Services 410,Residential,6212,7,2024-06-28,2027-06-28,60618.63,90927.95,Active,True
TEN-00411,PROP-0034,Cornerstone Labs 411,Retail,350,1,2024-01-13,2029-01-13,8593.27,17186.53,Active,True
