invoice_id,property_id,vendor_id,vendor_name,invoice_number,invoice_category,invoice_date,due_date,paid_date,invoice_amount,approval_status,gl_code,late_payment_flag,potential_duplicate_invoice_flag,missing_gl_code_flag,compliance_flag,synthetic_record
INVREC-0000151,PROP-0003,VEND-001,Rapid Repair Co,INV-0003-05-00151,Repairs & Maintenance,2025-05-18,2025-06-17,2025-06-16,118.98,Approved,6100,False,False,False,False,True
INVREC-0000152,PROP-0003,VEND-003,Metro Mechanical,INV-0003-05-00152,Repairs & Maintenance,2025-05-10,2025-05-25,2025-05-20,957.82,Approved,6100,False,False,False,False,True
INVREC-0000153,PROP-0003,VEND-007,NY Water Services,INV-0003-05-00153,Utilities,2025-05-10,2025-05-25,2025-05-20,186.66,Pending,6200,False,False,False,True,True
INVREC-0000154,PROP-0003,VEND-013,Urban Greenery,INV-0003-05-00154,Landscaping,2025-05-24,2025-07-08,2025-07-05,262.07,Approved,6500,False,False,False,False,True
INVREC-0000155,PROP-0003,VEND-005,Bright Electric,INV-0003-05-00155,Repairs & Maintenance,2025-05-17,2025-06-16,2025-06-09,478.56,Approved,6100,False,False,False,False,True
INVREC-0000156,PROP-0003,VEND-009,Guardian Security,INV-0003-06-00156,Security,2025-06-10,2025-07-10,2025-07-04,75.59,Approved,6300,False,False,False,False,True
INVREC-0000157,PROP-0003,VEND-012,Sparkle Janitorial,INV-0003-06-00157,Janitorial,2025-06-17,2025-07-02,2025-07-02,125.1,Approved,6400,False,False,False,False,True
INVREC-0000158,PROP-0003,VEND-012,Sparkle Janitorial,INV-0003-06-00158,Janitorial,2025-06-16,2025-07-16,2025-07-09,145.28,Approved,6400,False,False,False,False,True
INVREC-0000159,PROP-0003,VEND-016,RiskShield Insurance,INV-0003-06-00159,Insurance,2025-06-01,2025-07-01,2025-06-30,290.12,Approved,6700,False,False,False,False,True
INVREC-0000160,PROP-0003,VEND-004,Ace Plumbing,INV-0003-06-00160,Repairs & Maintenance,2025-06-03,2025-07-03,2025-07-01,403.85,Approved,6100,False,False,False,False,True
INVREC-0000161,PROP-0003,VEND-004,Ace Plumbing,INV-0003-07-00161,Repairs & Maintenance,2025-07-08,2025-08-07,2025-08-02,1678.31,Approved,6100,False,False,False,False,True
INVREC-0000162,PROP-0003,VEND-016,RiskShield Insurance,INV-0003-07-00162,Insurance,2025-07-10,2025-08-09,2025-08-28,164.39,Approved,6700,True,False,False,True,True
INVREC-0000163,PROP-0003,VEND-015,ComplianceWorks,INV-0003-07-00163,Professional Services,2025-07-19,2025-08-18,2025-08-12,164.86,Approved,6600,False,False,False,False,True
INVREC-0000164,PROP-0003,VEND-016,RiskShield Insurance,INV-0003-07-00164,Insurance,2025-07-13,2025-08-27,2025-08-22,189.36,Approved,6700,False,False,False,False,True
INVREC-0000165,PROP-0003,VEND-016,RiskShield Insurance,INV-0003-07-00165,Insurance,2025-07-07,2025-08-06,2025-08-06,401.26,Approved,6700,False,False,False,False,True
INVREC-0000166,PROP-0003,VEND-010,FrontDesk Patrol,INV-0003-07-00166,Security,2025-07-08,2025-08-07,2025-08-26,104.25,Approved,6300,True,False,False,True,True
INVREC-0000167,PROP-0003,VEND-003,Metro Mechanical,INV-0003-08-00167,Repairs & Maintenance,2025-08-17,2025-09-16,2025-09-15,467.15,Approved,,False,False,True,True,True
INVREC-0000168,PROP-0003,VEND-005,Bright Electric,INV-0003-08-00168,Repairs & Maintenance,2025-08-14,2025-09-13,2025-09-11,307.47,Approved,6100,False,False,False,False,True
INVREC-0000169,PROP-0003,VEND-004,Ace Plumbing,INV-0003-08-00169,Repairs & Maintenance,2025-08-19,2025-09-18,2025-09-15,869.75,Approved,6100,False,False,False,False,True
INVREC-0000170,PROP-0003,VEND-011,CleanCore Services,INV-0003-08-00170,Janitorial,2025-08-13,2025-09-12,2025-09-05,339.39,Approved,6400,False,False,False,False,True
INVREC-0000171,PROP-0003,VEND-009,Guardian Security,INV-0003-08-00171,Security,2025-08-03,2025-08-18,2025-08-17,143.88,Approved,6300,False,False,False,False,True
INVREC-0000172,PROP-0003,VEND-016,RiskShield Insurance,INV-0003-08-00172,Insurance,2025-08-19,2025-09-18,2025-09-17,425.97,Approved,6700,False,False,False,False,True
INVREC-0000173,PROP-0003,VEND-006,ConEd Utility,INV-0003-08-00173,Utilities,2025-08-18,2025-09-17,2025-09-16,257.02,Approved,6200,False,False,False,False,True
INVREC-0000174,PROP-0003,VEND-017,OfficeWorks Supply,INV-0003-09-00174,Administrative,2025-09-05,2025-09-20,2025-10-07,197.86,Approved,6800,True,False,False,True,True
INVREC-0000175,PROP-0003,VEND-001,Rapid Repair Co,INV-0003-09-00175,Repairs & Maintenance,2025-09-12,2025-10-12,2025-10-06,510.41,Approved,6100,False,False,False,False,True
INVREC-0000176,PROP-0003,VEND-007,NY Water Services,INV-0003-09-00176,Utilities,2025-09-17,2025-10-17,2025-10-10,588.73,Approved,6200,False,False,False,False,True
INVREC-0000177,PROP-0003,VEND-017,OfficeWorks Supply,INV-0003-09-00177,Administrative,2025-09-10,2025-10-10,2025-10-08,75.0,Approved,6800,False,False,False,False,True
INVREC-0000178,PROP-0003,VEND-012,Sparkle Janitorial,INV-0003-10-00178,Janitorial,2025-10-17,2025-11-16,2025-11-12,75.0,Approved,6400,False,False,False,False,True
INVREC-0000179,PROP-0003,VEND-005,Bright Electric,INV-0003-10-00179,Repairs & Maintenance,2025-10-16,2025-11-30,2025-11-25,385.36,Approved,6100,False,False,False,False,True
INVREC-0000180,PROP-0003,VEND-001,Rapid Repair Co,INV-0003-10-00180,Repairs & Maintenance,2025-10-21,2025-11-20,2025-11-16,609.06,Approved,6100,False,False,False,False,True
INVREC-0000181,PROP-0003,VEND-017,OfficeWorks Supply,INV-0003-10-00181,Administrative,2025-10-21,2025-11-05,2025-11-02,75.0,Approved,6800,False,False,False,False,True
INVREC-0000182,PROP-0003,VEND-010,FrontDesk Patrol,INV-0003-10-00182,Security,2025-10-03,2025-11-02,2025-10-27,142.72,Pending,6300,False,False,False,True,True
INVREC-0000183,PROP-0003,VEND-003,Metro Mechanical,INV-0003-10-00183,Repairs & Maintenance,2025-10-05,2025-11-04,2025-10-29,528.31,Approved,6100,False,False,False,False,True
INVREC-0000184,PROP-0003,VEND-009,Guardian Security,INV-0003-10-00184,Security,2025-10-14,2025-11-13,2025-11-12,540.88,Approved,6300,False,False,False,False,True
INVREC-0000185,PROP-0003,VEND-017,OfficeWorks Supply,INV-0003-10-00185,Administrative,2025-10-18,2025-11-17,2025-12-06,82.11,Approved,6800,True,False,False,True,True
INVREC-0000186,PROP-0003,VEND-012,Sparkle Janitorial,INV-0003-11-00186,Janitorial,2025-11-14,2025-11-29,2025-11-28,112.35,Approved,6400,False,False,False,False,True
INVREC-0000187,PROP-0003,VEND-006,ConEd Utility,INV-0003-11-00187,Utilities,2025-11-23,2025-12-23,2025-12-18,591.17,Approved,6200,False,False,False,False,True
INVREC-0000188,PROP-0003,VEND-012,Sparkle Janitorial,INV-0003-11-00188,Janitorial,2025-11-04,2025-12-04,,425.45,Rejected,6400,False,False,False,True,True
INVREC-0000189,PROP-0003,VEND-008,Gridline Energy,INV-0003-11-00189,Utilities,2025-11-23,2025-12-08,2025-12-04,421.53,Approved,6200,False,False,False,False,True
INVREC-0000190,PROP-0003,VEND-017,OfficeWorks Supply,INV-0003-11-00190,Administrative,2025-11-24,2025-12-24,2025-12-20,75.0,Approved,6800,False,False,False,False,True
INVREC-0000191,PROP-0003,VEND-011,CleanCore Services,INV-0003-11-00191,Janitorial,2025-11-03,2025-12-03,2025-11-29,207.66,Approved,6400,False,False,False,False,True
INVREC-0000192,PROP-0003,VEND-008,Gridline Energy,INV-0003-11-00192,Utilities,2025-11-17,2025-12-02,2025-12-01,106.81,Pending,6200,False,False,False,True,True
INVREC-0000193,PROP-0003,VEND-007,NY Water Services,INV-0003-12-00193,Utilities,2025-12-25,2026-01-24,2026-01-20,229.88,Approved,6200,False,False,False,False,True
INVREC-0000194,PROP-0003,VEND-008,Gridline Energy,INV-0003-12-00194,Utilities,2025-12-13,2026-01-12,2026-01-07,476.56,Approved,6200,False,False,False,False,True
INVREC-0000195,PROP-0003,VEND-013,Urban Greenery,INV-0003-12-00195,Landscaping,2025-12-25,2026-01-09,2026-01-05,113.18,Approved,6500,False,False,False,False,True
INVREC-0000196,PROP-0003,VEND-008,Gridline Energy,INV-0003-12-00196,Utilities,2025-12-10,2026-01-09,2026-01-06,191.37,Pending,6200,False,False,False,True,True
INVREC-0000197,PROP-0003,VEND-007,NY Water Services,INV-0003-12-00197,Utilities,2025-12-09,2026-01-08,2026-01-06,198.02,Approved,6200,False,False,False,False,True
INVREC-0000198,PROP-0003,VEND-017,OfficeWorks Supply,INV-0003-12-00198,Administrative,2025-12-06,2026-01-05,2025-12-29,75.0,Approved,6800,False,False,False,False,True
INVREC-0000199,PROP-0004,VEND-016,RiskShield Insurance,INV-0004-01-00199,Insurance,2025-01-04,2025-02-03,2025-01-31,1010.92,Approved,,False,False,True,True,True
INVREC-0000200,PROP-0004,VEND-012,Sparkle Janitorial,INV-0004-01-00200,Janitorial,2025-01-03,2025-02-02,2025-01-26,673.19,Approved,6400,False,False,False,False,True
INVREC-0000201,PROP-0004,VEND-001,Rapid Repair Co,INV-0004-01-00201,Repairs & Maintenance,2025-01-21,2025-02-20,2025-02-19,2201.21,Approved,6100,False,False,False,False,True
INVREC-0000202,PROP-0004,VEND-001,Rapid Repair Co,INV-0004-01-00202,Repairs & Maintenance,2025-01-12,2025-02-11,2025-02-10,1974.8,Approved,6100,False,False,False,False,True
INVREC-0000203,PROP-0004,VEND-009,Guardian Security,INV-0004-01-00203,Security,2025-01-12,2025-01-27,2025-01-23,1892.57,Approved,6300,False,False,False,False,True
INVREC-0000204,PROP-0004,VEND-016,RiskShield Insurance,INV-0004-01-00204,Insurance,2025-01-15,2025-02-14,2025-03-07,1064.23,Approved,6700,True,False,False,True,True
INVREC-0000205,PROP-0004,VEND-009,Guardian Security,INV-0004-01-00205,Security,2025-01-25,2025-02-24,2025-02-21,2007.32,Approved,6300,False,False,False,False,True
INVREC-0000206,PROP-0004,VEND-007,NY Water Services,INV-0004-02-00206,Utilities,2025-02-20,2025-03-22,,2045.56,Rejected,6200,False,False,False,True,True
INVREC-0000207,PROP-0004,VEND-012,Sparkle Janitorial,INV-0004-02-00207,Janitorial,2025-02-01,2025-02-16,2025-02-10,3132.94,Approved,6400,False,False,False,False,True
INVREC-0000208,PROP-0004,VEND-015,ComplianceWorks,INV-0004-02-00208,Professional Services,2025-02-25,2025-03-27,2025-03-26,604.27,Approved,6600,False,False,False,False,True
INVREC-0000209,PROP-0004,VEND-012,Sparkle Janitorial,INV-0004-03-00209,Janitorial,2025-03-09,2025-04-08,2025-04-03,3347.48,Approved,6400,False,False,False,False,True
INVREC-0000210,PROP-0004,VEND-012,Sparkle Janitorial,INV-0004-03-00210,Janitorial,2025-03-23,2025-04-07,2025-04-06,1857.76,Approved,6400,False,False,False,False,True
INVREC-0000211,PROP-0004,VEND-003,Metro Mechanical,INV-0004-03-00211,Repairs & Maintenance,2025-03-18,2025-04-17,2025-04-10,2902.27,Approved,,False,False,True,True,True
INVREC-0000212,PROP-0004,VEND-008,Gridline Energy,INV-0004-03-00212,Utilities,2025-03-23,2025-04-07,2025-04-06,2674.91,Approved,6200,False,False,False,False,True
INVREC-0000213,PROP-0004,VEND-004,Ace Plumbing,INV-0004-04-00213,Repairs & Maintenance,2025-04-11,2025-05-11,2025-05-05,3213.72,Approved,6100,False,False,False,False,True
INVREC-0000214,PROP-0004,VEND-008,Gridline Energy,INV-0004-04-00214,Utilities,2025-04-07,2025-05-07,2025-04-30,3201.75,Approved,6200,False,False,False,False,True
INVREC-0000215,PROP-0004,VEND-016,RiskShield Insurance,INV-0004-04-00215,Insurance,2025-04-14,2025-05-14,2025-05-07,3691.82,Approved,6700,False,False,False,False,True
INVREC-0000216,PROP-0004,VEND-007,NY Water Services,INV-0004-04-00216,Utilities,2025-04-21,2025-06-05,2025-06-01,1268.67,Approved,6200,False,False,False,False,True
INVREC-0000217,PROP-0004,VEND-011,CleanCore Services,INV-0004-04-00217,Janitorial,2025-04-02,2025-05-02,2025-05-20,363.28,Pending,6400,True,False,False,True,True
INVREC-0000218,PROP-0004,VEND-007,NY Water Services,INV-0004-05-00218,Utilities,2025-05-05,2025-05-20,2025-05-15,432.69,Approved,6200,False,False,False,False,True
INVREC-0000219,PROP-0004,VEND-016,RiskShield Insurance,INV-0004-05-00219,Insurance,2025-05-08,2025-06-07,2025-06-03,1534.31,Approved,6700,False,False,False,False,True
INVREC-0000220,PROP-0004,VEND-001,Rapid Repair Co,INV-0004-05-00220,Repairs & Maintenance,2025-05-22,2025-06-21,2025-06-14,1880.39,Approved,6100,False,False,False,False,True
INVREC-0000221,PROP-0004,VEND-016,RiskShield Insurance,INV-0004-05-00221,Insurance,2025-05-21,2025-06-20,2025-06-17,1718.74,Approved,6700,False,False,False,False,True
INVREC-0000222,PROP-0004,VEND-012,Sparkle Janitorial,INV-0004-05-00222,Janitorial,2025-05-02,2025-06-01,2025-05-27,474.94,Approved,6400,False,False,False,False,True
INVREC-0000223,PROP-0004,VEND-003,Metro Mechanical,INV-0004-05-00223,Repairs & Maintenance,2025-05-15,2025-06-14,2025-06-12,1808.05,Approved,6100,False,False,False,False,True
INVREC-0000224,PROP-0004,VEND-004,Ace Plumbing,INV-0004-05-00224,Repairs & Maintenance,2025-05-24,2025-06-23,2025-06-20,1632.63,Approved,6100,False,False,False,False,True
INVREC-0000225,PROP-0004,VEND-013,Urban Greenery,INV-0004-06-00225,Landscaping,2025-06-06,2025-06-21,2025-06-20,692.52,Approved,6500,False,False,False,False,True
INVREC-0000226,PROP-0004,VEND-007,NY Water Services,INV-0004-06-00226,Utilities,2025-06-01,2025-07-01,2025-06-24,3033.08,Pending,6200,False,False,False,True,True
INVREC-0000227,PROP-0004,VEND-016,RiskShield Insurance,INV-0004-06-00227,Insurance,2025-06-23,2025-07-23,2025-07-23,1947.03,Approved,6700,False,False,False,False,True
INVREC-0000228,PROP-0004,VEND-006,ConEd Utility,INV-0004-06-00228,Utilities,2025-06-21,2025-07-21,2025-07-14,2175.64,Approved,6200,False,False,False,False,True
INVREC-0000229,PROP-0004,VEND-014,LedgerPro Accounting,INV-0004-07-00229,Professional Services,2025-07-14,2025-08-28,2025-08-26,830.65,Approved,6600,False,False,False,False,True
INVREC-0000230,PROP-0004,VEND-011,CleanCore Services,INV-0004-07-00230,Janitorial,2025-07-07,2025-08-06,2025-08-04,1150.61,Approved,6400,False,False,False,False,True
INVREC-0000231,PROP-0004,VEND-003,Metro Mechanical,INV-0004-07-00231,Repairs & Maintenance,2025-07-06,2025-07-21,2025-07-19,5930.42,Approved,6100,False,False,False,False,True
INVREC-0000232,PROP-0004,VEND-013,Urban Greenery,INV-0004-07-00232,Landscaping,2025-07-25,2025-08-24,2025-08-23,545.43,Approved,6500,False,False,False,False,True
INVREC-0000233,PROP-0004,VEND-015,ComplianceWorks,INV-0004-07-00233,Professional Services,2025-07-03,2025-08-17,2025-08-14,392.55,Approved,6600,False,False,False,False,True
INVREC-0000234,PROP-0004,VEND-013,Urban Greenery,INV-0004-07-00234,Landscaping,2025-07-25,2025-08-24,,785.51,Rejected,6500,False,False,False,True,True
INVREC-0000235,PROP-0004,VEND-003,Metro Mechanical,INV-0004-07-00235,Repairs & Maintenance,2025-07-23,2025-08-22,2025-08-16,1975.27,Approved,6100,False,False,False,False,True
INVREC-0000236,PROP-0004,VEND-006,ConEd Utility,INV-0004-08-00236,Utilities,2025-08-23,2025-09-22,2025-09-17,108.52,Approved,6200,False,False,False,False,True
INVREC-0000237,PROP-0004,VEND-006,ConEd Utility,INV-0003-12-00195,Utilities,2025-08-01,2025-08-16,2025-08-22,1134.4,Approved,6200,True,True,False,True,True
INVREC-0000238,PROP-0004,VEND-001,Rapid Repair Co,INV-0004-08-00238,Repairs & Maintenance,2025-08-06,2025-09-05,2025-09-01,1226.07,Approved,6100,False,False,False,False,True
INVREC-0000239,PROP-0004,VEND-005,Bright Electric,INV-0004-08-00239,Repairs & Maintenance,2025-08-02,2025-09-01,2025-09-01,1423.64,Approved,6100,False,False,False,False,True
INVREC-0000240,PROP-0004,VEND-015,ComplianceWorks,INV-0004-08-00240,Professional Services,2025-08-04,2025-09-18,2025-09-14,909.31,Approved,6600,False,False,False,False,True
INVREC-0000241,PROP-0004,VEND-005,Bright Electric,INV-0004-08-00241,Repairs & Maintenance,2025-08-15,2025-09-14,2025-09-28,1855.33,Approved,,True,False,True,True,True
INVREC-0000242,PROP-0004,VEND-016,RiskShield Insurance,INV-0004-08-00242,Insurance,2025-08-12,2025-09-11,2025-10-01,1015.78,Approved,6700,True,False,False,True,True
INVREC-0000243,PROP-0004,VEND-012,Sparkle Janitorial,INV-0004-08-00243,Janitorial,2025-08-19,2025-09-03,2025-08-30,416.46,Approved,6400,False,False,False,False,True
INVREC-0000244,PROP-0004,VEND-005,Bright Electric,INV-0004-07-00229,Repairs & Maintenance,2025-09-16,2025-10-16,2025-10-11,10695.77,Approved,6100,False,True,False,True,True
INVREC-0000245,PROP-0004,VEND-005,Bright Electric,INV-0004-09-00245,Repairs & Maintenance,2025-09-25,2025-10-25,2025-10-25,3019.75,Approved,6100,False,False,False,False,True
INVREC-0000246,PROP-0004,VEND-001,Rapid Repair Co,INV-0003-12-00196,Repairs & Maintenance,2025-09-09,2025-10-09,2025-10-05,1821.75,Pending,,False,True,True,True,True
INVREC-0000247,PROP-0004,VEND-004,Ace Plumbing,INV-0004-09-00247,Repairs & Maintenance,2025-09-23,2025-10-23,2025-10-21,4024.44,Approved,6100,False,False,False,False,True
INVREC-0000248,PROP-0004,VEND-017,OfficeWorks Supply,INV-0004-10-00248,Administrative,2025-10-17,2025-11-16,2025-11-16,397.33,Pending,6800,False,False,False,True,True
INVREC-0000249,PROP-0004,VEND-005,Bright Electric,INV-0004-10-00249,Repairs & Maintenance,2025-10-06,2025-11-05,2025-10-31,2597.9,Approved,6100,False,False,False,False,True
INVREC-0000250,PROP-0004,VEND-014,LedgerPro Accounting,INV-0004-10-00250,Professional Services,2025-10-19,2025-11-18,2025-11-16,390.74,Pending,6600,False,False,False,True,True
INVREC-0000251,PROP-0004,VEND-007,NY Water Services,INV-0004-10-00251,Utilities,2025-10-07,2025-11-21,2025-11-16,763.75,Approved,6200,False,False,False,False,True
INVREC-0000252,PROP-0004,VEND-007,NY Water Services,INV-0004-10-00252,Utilities,2025-10-03,2025-11-02,2025-11-01,933.15,Approved,6200,False,False,False,False,True
INVREC-0000253,PROP-0004,VEND-001,Rapid Repair Co,INV-0004-10-00253,Repairs & Maintenance,2025-10-04,2025-11-18,2025-11-11,3951.0,Approved,6100,False,False,False,False,True
INVREC-0000254,PROP-0004,VEND-009,Guardian Security,INV-0004-10-00254,Security,2025-10-05,2025-11-04,2025-11-03,1034.06,Approved,6300,False,False,False,False,True
INVREC-0000255,PROP-0004,VEND-007,NY Water Services,INV-0004-10-00255,Utilities,2025-10-05,2025-11-04,2025-11-04,1066.55,Pending,6200,False,False,False,True,True
INVREC-0000256,PROP-0004,VEND-010,FrontDesk Patrol,INV-0004-11-00256,Security,2025-11-19,2025-12-04,2025-11-29,372.92,Pending,6300,False,False,False,True,True
INVREC-0000257,PROP-0004,VEND-017,OfficeWorks Supply,INV-0004-11-00257,Administrative,2025-11-12,2025-12-27,,228.07,Rejected,6800,False,False,False,True,True
INVREC-0000258,PROP-0004,VEND-008,Gridline Energy,INV-0004-11-00258,Utilities,2025-11-11,2025-11-26,2025-11-23,683.64,Approved,6200,False,False,False,False,True
INVREC-0000259,PROP-0004,VEND-011,CleanCore Services,INV-0004-11-00259,Janitorial,2025-11-10,2025-12-10,2025-12-07,724.58,Approved,6400,False,False,False,False,True
INVREC-0000260,PROP-0004,VEND-009,Guardian Security,INV-0004-11-00260,Security,2025-11-20,2026-01-04,2025-12-29,514.24,Approved,6300,False,False,False,False,True
INVREC-0000261,PROP-0004,VEND-014,LedgerPro Accounting,INV-0004-11-00261,Professional Services,2025-11-03,2025-12-03,2025-12-02,1397.71,Approved,6600,False,False,False,False,True
INVREC-0000262,PROP-0004,VEND-005,Bright Electric,INV-0004-11-00262,Repairs & Maintenance,2025-11-25,2025-12-25,2025-12-18,4177.22,Approved,6100,False,False,False,False,True
INVREC-0000263,PROP-0004,VEND-002,Skyline Maintenance,INV-0004-11-00263,Repairs & Maintenance,2025-11-19,2025-12-19,2025-12-17,1504.45,Approved,6100,False,False,False,False,True
INVREC-0000264,PROP-0004,VEND-012,Sparkle Janitorial,INV-0004-12-00264,Janitorial,2025-12-03,2025-12-18,2025-12-17,1722.14,Approved,6400,False,False,False,False,True
INVREC-0000265,PROP-0004,VEND-015,ComplianceWorks,INV-0004-12-00265,Professional Services,2025-12-13,2025-12-28,2025-12-22,476.8,Approved,6600,False,False,False,False,True
INVREC-0000266,PROP-0004,VEND-017,OfficeWorks Supply,INV-0004-12-00266,Administrative,2025-12-11,2025-12-26,2025-12-25,122.86,Approved,6800,False,False,False,False,True
INVREC-0000267,PROP-0004,VEND-014,LedgerPro Accounting,INV-0004-12-00267,Professional Services,2025-12-07,2026-01-21,2026-01-19,541.46,Approved,6600,False,False,False,False,True
INVREC-0000268,PROP-0004,VEND-017,OfficeWorks Supply,INV-0004-12-00268,Administrative,2025-12-25,2026-01-24,2026-01-24,88.56,Approved,6800,False,False,False,False,True
