financial_id,property_id,month,budget_income,actual_income,income_variance,income_variance_pct,budget_expenses,actual_expenses,expense_variance,expense_variance_pct,net_operating_income,ebitda,occupancy_rate,management_fee,synthetic_record
FIN-PROP-0013-202507,PROP-0013,2025-07-01,250503.17,202183.15,-48320.02,-0.1929,99080.77,113212.71,14131.94,0.1426,88970.43,83804.16,0.8152,5166.27,True
FIN-PROP-0013-202508,PROP-0013,2025-08-01,248624.4,211053.09,-37571.31,-0.1511,99421.14,114372.85,14951.71,0.1504,96680.24,88555.3,0.836,8124.94,True
FIN-PROP-0013-202509,PROP-0013,2025-09-01,247249.04,210290.8,-36958.24,-0.1495,100351.04,104549.67,4198.63,0.0418,105741.13,98453.61,0.8552,7287.51,True
FIN-PROP-0013-202510,PROP-0013,2025-10-01,246745.62,222073.42,-24672.2,-0.1,101621.3,112727.74,11106.44,0.1093,109345.67,103654.79,0.9085,5690.88,True
FIN-PROP-0013-202511,PROP-0013,2025-11-01,247249.04,209052.64,-38196.4,-0.1545,102891.57,100077.93,-2813.64,-0.0273,108974.7,100213.82,0.8844,8760.88,True
FIN-PROP-0013-202512,PROP-0013,2025-12-01,248624.4,221840.6,-26783.8,-0.1077,103821.47,117079.37,13257.9,0.1277,104761.22,96918.27,0.8666,7842.96,True
FIN-PROP-0014-202501,PROP-0014,2025-01-01,15520.8,14889.86,-630.94,-0.0407,7233.41,8786.99,1553.58,0.2148,6102.86,5533.99,0.99,568.87,True
FIN-PROP-0014-202502,PROP-0014,2025-02-01,15637.21,14439.52,-1197.68,-0.0766,7209.78,8199.14,989.36,0.1372,6240.38,5742.39,0.9357,497.99,True
FIN-PROP-0014-202503,PROP-0014,2025-03-01,15722.42,14292.22,-1430.2,-0.091,7145.2,7819.92,674.72,0.0944,6472.3,6081.79,0.9545,390.51,True
FIN-PROP-0014-202504,PROP-0014,2025-04-01,15753.61,14752.86,-1000.76,-0.0635,7056.99,7675.73,618.74,0.0877,7077.13,6521.9,0.9509,555.23,True
FIN-PROP-0014-202505,PROP-0014,2025-05-01,15722.42,14046.64,-1675.78,-0.1066,6968.78,7698.81,730.03,0.1048,6347.83,5953.07,0.8753,394.77,True
FIN-PROP-0014-202506,PROP-0014,2025-06-01,15637.21,14104.71,-1532.5,-0.098,6904.2,8306.15,1401.95,0.2031,5798.56,5360.91,0.9149,437.65,True
FIN-PROP-0014-202507,PROP-0014,2025-07-01,15520.8,14553.23,-967.57,-0.0623,6880.57,7700.62,820.06,0.1192,6852.61,6430.22,0.9166,422.39,True
FIN-PROP-0014-202508,PROP-0014,2025-08-01,15404.39,14583.91,-820.49,-0.0533,6904.2,8027.29,1123.09,0.1627,6556.62,6152.28,0.9604,404.34,True
FIN-PROP-0014-202509,PROP-0014,2025-09-01,15319.18,14228.03,-1091.15,-0.0712,6968.78,7521.63,552.85,0.0793,6706.4,6134.84,0.99,571.55,True
FIN-PROP-0014-202510,PROP-0014,2025-10-01,15287.99,14041.67,-1246.32,-0.0815,7056.99,8576.77,1519.78,0.2154,5464.9,4885.12,0.906,579.78,True
FIN-PROP-0014-202511,PROP-0014,2025-11-01,15319.18,14797.24,-521.94,-0.0341,7145.2,8030.96,885.76,0.124,6766.28,6330.15,0.9792,436.14,True
FIN-PROP-0014-202512,PROP-0014,2025-12-01,15404.39,13977.45,-1426.95,-0.0926,7209.78,9144.91,1935.13,0.2684,4832.54,4322.0,0.9172,510.54,True
FIN-PROP-0015-202501,PROP-0015,2025-01-01,57319.6,45714.83,-11604.77,-0.2025,20713.39,22521.01,1807.61,0.0873,23193.82,21153.77,0.8121,2040.05,True
FIN-PROP-0015-202502,PROP-0015,2025-02-01,57749.5,47063.79,-10685.7,-0.185,20645.71,20278.21,-367.5,-0.0178,26785.58,24882.8,0.8353,1902.79,True
FIN-PROP-0015-202503,PROP-0015,2025-03-01,58064.2,51106.28,-6957.92,-0.1198,20460.79,22669.31,2208.52,0.1079,28436.98,26306.26,0.8863,2130.72,True
FIN-PROP-0015-202504,PROP-0015,2025-04-01,58179.39,43043.65,-15135.74,-0.2602,20208.19,20694.37,486.18,0.0241,22349.28,21002.04,0.7406,1347.24,True
FIN-PROP-0015-202505,PROP-0015,2025-05-01,58064.2,50782.69,-7281.52,-0.1254,19955.59,22029.67,2074.09,0.1039,28753.02,27322.21,0.8499,1430.81,True
FIN-PROP-0015-202506,PROP-0015,2025-06-01,57749.5,42873.1,-14876.39,-0.2576,19770.67,19873.29,102.62,0.0052,22999.81,21917.03,0.7528,1082.78,True
FIN-PROP-0015-202507,PROP-0015,2025-07-01,57319.6,46727.98,-10591.62,-0.1848,19702.98,20511.51,808.53,0.041,26216.47,24617.71,0.7878,1598.77,True
FIN-PROP-0015-202508,PROP-0015,2025-08-01,56889.7,48583.3,-8306.4,-0.146,19770.67,23640.2,3869.53,0.1957,24943.1,22908.45,0.8494,2034.65,True
FIN-PROP-0015-202509,PROP-0015,2025-09-01,56575.0,47442.1,-9132.9,-0.1614,19955.59,22543.93,2588.35,0.1297,24898.16,22993.24,0.8415,1904.93,True
FIN-PROP-0015-202510,PROP-0015,2025-10-01,56459.81,50295.23,-6164.57,-0.1092,20208.19,23016.87,2808.68,0.139,27278.36,25962.71,0.8658,1315.65,True
FIN-PROP-0015-202511,PROP-0015,2025-11-01,56575.0,49319.23,-7255.76,-0.1283,20460.79,22523.4,2062.61,0.1008,26795.83,25264.3,0.8412,1531.53,True
FIN-PROP-0015-202512,PROP-0015,2025-12-01,56889.7,47946.24,-8943.47,-0.1572,20645.71,22768.07,2122.36,0.1028,25178.17,23287.95,0.8813,1890.21,True
FIN-PROP-0016-202501,PROP-0016,2025-01-01,3156508.87,2754987.82,-401521.05,-0.1272,916911.47,1075188.44,158276.97,0.1726,1679799.38,1591453.35,0.8526,88346.03,True
FIN-PROP-0016-202502,PROP-0016,2025-02-01,3180182.69,2465597.12,-714585.56,-0.2247,913915.3,1004390.66,90475.36,0.099,1461206.46,1357887.27,0.7926,103319.19,True
FIN-PROP-0016-202503,PROP-0016,2025-03-01,3197513.12,2675175.36,-522337.76,-0.1634,905729.62,1006485.99,100756.37,0.1112,1668689.38,1592671.63,0.8266,76017.74,True
FIN-PROP-0016-202504,PROP-0016,2025-04-01,3203856.5,2692143.55,-511712.95,-0.1597,894547.77,1042170.82,147623.05,0.165,1649972.73,1543026.98,0.8434,106945.76,True
FIN-PROP-0016-202505,PROP-0016,2025-05-01,3197513.12,2620489.69,-577023.43,-0.1805,883365.93,942142.58,58776.65,0.0665,1678347.11,1564696.12,0.8121,113650.99,True
FIN-PROP-0016-202506,PROP-0016,2025-06-01,3180182.69,2607359.23,-572823.46,-0.1801,875180.25,999297.61,124117.36,0.1418,1608061.62,1494835.35,0.8446,113226.27,True
FIN-PROP-0016-202507,PROP-0016,2025-07-01,3156508.87,2537012.11,-619496.76,-0.1963,872184.08,892134.54,19950.46,0.0229,1644877.57,1570684.04,0.7905,74193.53,True
FIN-PROP-0016-202508,PROP-0016,2025-08-01,3132835.05,2676456.18,-456378.87,-0.1457,875180.25,961207.69,86027.44,0.0983,1715248.49,1595529.72,0.8352,119718.77,True
FIN-PROP-0016-202509,PROP-0016,2025-09-01,3115504.62,2712429.74,-403074.88,-0.1294,883365.93,1010390.41,127024.48,0.1438,1702039.33,1621525.87,0.8641,80513.46,True
FIN-PROP-0016-202510,PROP-0016,2025-10-01,3109161.24,2888495.17,-220666.07,-0.071,894547.77,1016838.91,122291.14,0.1367,1871656.26,1741866.8,0.8974,129789.45,True
FIN-PROP-0016-202511,PROP-0016,2025-11-01,3115504.62,2701938.43,-413566.19,-0.1327,905729.62,1026135.43,120405.81,0.1329,1675803.0,1600054.47,0.8766,75748.52,True
FIN-PROP-0016-202512,PROP-0016,2025-12-01,3132835.05,2744600.77,-388234.28,-0.1239,913915.3,1036829.8,122914.5,0.1345,1707770.97,1621352.84,0.8944,86418.12,True
FIN-PROP-0017-202501,PROP-0017,2025-01-01,53399.46,47748.61,-5650.85,-0.1058,24076.71,29632.88,5556.17,0.2308,18115.73,16874.64,0.8625,1241.09,True
FIN-PROP-0017-202502,PROP-0017,2025-02-01,53799.96,48803.08,-4996.87,-0.0929,23998.04,25449.28,1451.24,0.0605,23353.81,22017.39,0.8486,1336.41,True
FIN-PROP-0017-202503,PROP-0017,2025-03-01,54093.14,49610.98,-4482.16,-0.0829,23783.09,29141.52,5358.43,0.2253,20469.45,19121.1,0.9153,1348.35,True
FIN-PROP-0017-202504,PROP-0017,2025-04-01,54200.45,46860.6,-7339.85,-0.1354,23489.47,25195.67,1706.2,0.0726,21664.93,20169.9,0.8765,1495.03,True
FIN-PROP-0017-202505,PROP-0017,2025-05-01,54093.14,48669.28,-5423.86,-0.1003,23195.85,26789.92,3594.06,0.1549,21879.37,19877.49,0.8796,2001.88,True
FIN-PROP-0017-202506,PROP-0017,2025-06-01,53799.96,43574.99,-10224.97,-0.1901,22980.91,23778.83,797.92,0.0347,19796.16,18691.13,0.8367,1105.03,True
FIN-PROP-0017-202507,PROP-0017,2025-07-01,53399.46,48949.7,-4449.76,-0.0833,22902.24,25852.73,2950.5,0.1288,23096.97,21732.91,0.9089,1364.06,True
FIN-PROP-0017-202508,PROP-0017,2025-08-01,52998.96,46735.42,-6263.54,-0.1182,22980.91,26158.11,3177.2,0.1383,20577.31,19002.48,0.8852,1574.83,True
FIN-PROP-0017-202509,PROP-0017,2025-09-01,52705.78,47560.38,-5145.4,-0.0976,23195.85,26373.63,3177.78,0.137,21186.75,19112.58,0.8879,2074.17,True
FIN-PROP-0017-202510,PROP-0017,2025-10-01,52598.47,42927.7,-9670.76,-0.1839,23489.47,25307.26,1817.78,0.0774,17620.45,16474.34,0.7964,1146.11,True
FIN-PROP-0017-202511,PROP-0017,2025-11-01,52705.78,44644.12,-8061.66,-0.153,23783.09,26622.71,2839.61,0.1194,18021.41,16903.59,0.8958,1117.82,True
FIN-PROP-0017-202512,PROP-0017,2025-12-01,52998.96,47357.9,-5641.06,-0.1064,23998.04,28508.47,4510.44,0.188,18849.43,16962.33,0.874,1887.1,True
FIN-PROP-0018-202501,PROP-0018,2025-01-01,209951.65,205795.9,-4155.75,-0.0198,84293.58,95335.98,11042.4,0.131,110459.92,104088.98,0.9602,6370.94,True
FIN-PROP-0018-202502,PROP-0018,2025-02-01,211526.29,209751.15,-1775.14,-0.0084,84018.14,79272.76,-4745.38,-0.0565,130478.38,124576.58,0.99,5901.8,True
FIN-PROP-0018-202503,PROP-0018,2025-03-01,212679.0,203153.99,-9525.01,-0.0448,83265.61,81053.0,-2212.61,-0.0266,122100.99,114731.1,0.9843,7369.89,True
FIN-PROP-0018-202504,PROP-0018,2025-04-01,213100.92,199848.11,-13252.82,-0.0622,82237.64,83478.23,1240.59,0.0151,116369.88,110481.57,0.9547,5888.3,True
FIN-PROP-0018-202505,PROP-0018,2025-05-01,212679.0,188300.7,-24378.31,-0.1146,81209.67,78724.44,-2485.24,-0.0306,109576.26,101601.73,0.9289,7974.53,True
FIN-PROP-0018-202506,PROP-0018,2025-06-01,211526.29,190965.39,-20560.9,-0.0972,80457.14,75487.11,-4970.03,-0.0618,115478.28,107946.49,0.8991,7531.79,True
FIN-PROP-0018-202507,PROP-0018,2025-07-01,209951.65,197464.59,-12487.06,-0.0595,80181.7,73319.86,-6861.84,-0.0856,124144.73,117507.55,0.9883,6637.18,True
FIN-PROP-0018-202508,PROP-0018,2025-08-01,208377.01,192863.44,-15513.57,-0.0744,80457.14,82251.48,1794.34,0.0223,110611.96,102641.29,0.9282,7970.67,True
FIN-PROP-0018-202509,PROP-0018,2025-09-01,207224.3,202562.49,-4661.81,-0.0225,81209.67,86051.37,4841.7,0.0596,116511.12,108617.05,0.9676,7894.06,True
FIN-PROP-0018-202510,PROP-0018,2025-10-01,206802.38,198484.99,-8317.39,-0.0402,82237.64,88023.96,5786.31,0.0704,110461.03,104985.25,0.9205,5475.79,True
FIN-PROP-0018-202511,PROP-0018,2025-11-01,207224.3,190213.8,-17010.5,-0.0821,83265.61,81061.45,-2204.17,-0.0265,109152.35,100918.26,0.8994,8234.09,True
FIN-PROP-0018-202512,PROP-0018,2025-12-01,208377.01,203264.82,-5112.19,-0.0245,84018.14,91189.25,7171.12,0.0854,112075.57,105773.34,0.99,6302.22,True
FIN-PROP-0019-202501,PROP-0019,2025-01-01,95005.52,87574.88,-7430.64,-0.0782,31865.69,36561.93,4696.24,0.1474,51012.95,48229.22,0.9136,2783.74,True
FIN-PROP-0019-202502,PROP-0019,2025-02-01,95718.06,84491.15,-11226.91,-0.1173,31761.56,32282.28,520.72,0.0164,52208.87,48864.55,0.8811,3344.32,True
FIN-PROP-0019-202503,PROP-0019,2025-03-01,96239.68,87050.83,-9188.85,-0.0955,31477.08,35703.1,4226.02,0.1343,51347.73,48262.7,0.8897,3085.03,True
FIN-PROP-0019-202504,PROP-0019,2025-04-01,96430.6,87394.54,-9036.06,-0.0937,31088.48,35906.47,4817.99,0.155,51488.08,48393.78,0.9271,3094.3,True
FIN-PROP-0019-202505,PROP-0019,2025-05-01,96239.68,82106.06,-14133.62,-0.1469,30699.87,34616.93,3917.06,0.1276,47489.13,45164.28,0.8642,2324.84,True
FIN-PROP-0019-202506,PROP-0019,2025-06-01,95718.06,92887.06,-2831.0,-0.0296,30415.39,35493.08,5077.69,0.1669,57393.98,54287.34,0.9157,3106.64,True
FIN-PROP-0019-202507,PROP-0019,2025-07-01,95005.52,88567.76,-6437.76,-0.0678,30311.26,35626.31,5315.05,0.1753,52941.44,50502.31,0.9364,2439.13,True
FIN-PROP-0019-202508,PROP-0019,2025-08-01,94292.98,92880.37,-1412.61,-0.015,30415.39,29558.37,-857.02,-0.0282,63322.0,60479.42,0.9344,2842.58,True
FIN-PROP-0019-202509,PROP-0019,2025-09-01,93771.36,89759.13,-4012.24,-0.0428,30699.87,33595.87,2896.0,0.0943,56163.25,52145.99,0.9759,4017.26,True
FIN-PROP-0019-202510,PROP-0019,2025-10-01,93580.44,77395.69,-16184.75,-0.173,31088.48,33608.27,2519.8,0.0811,43787.42,40894.48,0.8727,2892.94,True
FIN-PROP-0019-202511,PROP-0019,2025-11-01,93771.36,85596.12,-8175.24,-0.0872,31477.08,35365.28,3888.2,0.1235,50230.84,47232.61,0.9135,2998.23,True
FIN-PROP-0019-202512,PROP-0019,2025-12-01,94292.98,88700.17,-5592.8,-0.0593,31761.56,33941.54,2179.98,0.0686,54758.63,51241.52,0.9603,3517.11,True
FIN-PROP-0020-202501,PROP-0020,2025-01-01,121930.78,124506.83,2576.05,0.0211,37689.13,38835.15,1146.02,0.0304,85671.68,82055.94,0.961,3615.74,True
FIN-PROP-0020-202502,PROP-0020,2025-02-01,122845.26,110338.14,-12507.12,-0.1018,37565.97,39294.9,1728.92,0.046,71043.24,68064.45,0.9198,2978.79,True
FIN-PROP-0020-202503,PROP-0020,2025-03-01,123514.71,122173.39,-1341.31,-0.0109,37229.51,35756.37,-1473.13,-0.0396,86417.02,82530.73,0.99,3886.29,True
FIN-PROP-0020-202504,PROP-0020,2025-04-01,123759.74,117935.61,-5824.14,-0.0471,36769.88,35391.88,-1378.0,-0.0375,82543.73,77764.3,0.9668,4779.43,True
FIN-PROP-0020-202505,PROP-0020,2025-05-01,123514.71,117137.07,-6377.63,-0.0516,36310.26,35520.05,-790.2,-0.0218,81617.02,76794.73,0.99,4822.29,True
FIN-PROP-0020-202506,PROP-0020,2025-06-01,122845.26,112489.31,-10355.95,-0.0843,35973.79,39090.77,3116.98,0.0866,73398.54,70563.72,0.8979,2834.82,True
FIN-PROP-0020-202507,PROP-0020,2025-07-01,121930.78,118591.12,-3339.66,-0.0274,35850.63,34357.61,-1493.03,-0.0416,84233.51,79421.63,0.9367,4811.89,True
FIN-PROP-0020-202508,PROP-0020,2025-08-01,121016.3,111455.09,-9561.21,-0.079,35973.79,38667.3,2693.51,0.0749,72787.79,69162.66,0.9488,3625.14,True
FIN-PROP-0020-202509,PROP-0020,2025-09-01,120346.85,111691.7,-8655.16,-0.0719,36310.26,39092.18,2781.92,0.0766,72599.52,68583.8,0.9007,4015.72,True
FIN-PROP-0020-202510,PROP-0020,2025-10-01,120101.82,110690.18,-9411.64,-0.0784,36769.88,38200.79,1430.9,0.0389,72489.39,69380.46,0.9354,3108.94,True
FIN-PROP-0020-202511,PROP-0020,2025-11-01,120346.85,115909.43,-4437.42,-0.0369,37229.51,37366.88,137.38,0.0037,78542.55,73829.07,0.9797,4713.48,True
FIN-PROP-0020-202512,PROP-0020,2025-12-01,121016.3,101680.88,-19335.42,-0.1598,37565.97,34370.25,-3195.72,-0.0851,67310.63,63279.6,0.8529,4031.04,True
FIN-PROP-0021-202501,PROP-0021,2025-01-01,34982.93,35240.92,257.99,0.0074,11878.5,12015.91,137.41,0.0116,23225.01,21859.39,0.9736,1365.63,True
FIN-PROP-0021-202502,PROP-0021,2025-02-01,35245.3,35911.03,665.73,0.0189,11839.68,13089.56,1249.88,0.1056,22821.47,21510.89,0.99,1310.58,True
FIN-PROP-0021-202503,PROP-0021,2025-03-01,35437.37,32815.63,-2621.74,-0.074,11733.64,12045.41,311.77,0.0266,20770.21,19575.74,0.9456,1194.48,True
FIN-PROP-0021-202504,PROP-0021,2025-04-01,35507.67,33564.96,-1942.71,-0.0547,11588.78,12213.36,624.58,0.0539,21351.6,20479.87,0.9641,871.73,True
FIN-PROP-0021-202505,PROP-0021,2025-05-01,35437.37,34792.44,-644.93,-0.0182,11443.92,10346.92,-1097.0,-0.0959,24445.52,22963.44,0.99,1482.09,True
FIN-PROP-0021-202506,PROP-0021,2025-06-01,35245.3,33688.28,-1557.02,-0.0442,11337.88,11422.31,84.44,0.0074,22265.97,20870.83,0.9348,1395.14,True
FIN-PROP-0021-202507,PROP-0021,2025-07-01,34982.93,33282.72,-1700.21,-0.0486,11299.06,11808.65,509.59,0.0451,21474.07,20641.04,0.9404,833.03,True
FIN-PROP-0021-202508,PROP-0021,2025-08-01,34720.56,32050.64,-2669.92,-0.0769,11337.88,12107.43,769.55,0.0679,19943.21,18940.83,0.9592,1002.38,True
FIN-PROP-0021-202509,PROP-0021,2025-09-01,34528.49,32937.95,-1590.53,-0.0461,11443.92,12045.85,601.93,0.0526,20892.1,19520.3,0.9526,1371.8,True
FIN-PROP-0021-202510,PROP-0021,2025-10-01,34458.19,33622.92,-835.26,-0.0242,11588.78,11760.5,171.72,0.0148,21862.43,20657.24,0.9674,1205.19,True
FIN-PROP-0021-202511,PROP-0021,2025-11-01,34528.49,32276.12,-2252.37,-0.0652,11733.64,12002.03,268.39,0.0229,20274.09,19260.39,0.933,1013.71,True
FIN-PROP-0021-202512,PROP-0021,2025-12-01,34720.56,34758.78,38.22,0.0011,11839.68,12198.71,359.03,0.0303,22560.06,21145.16,0.99,1414.9,True
FIN-PROP-0022-202501,PROP-0022,2025-01-01,81910.24,77517.14,-4393.1,-0.0536,27999.02,27918.26,-80.76,-0.0029,49598.88,47035.81,0.938,2563.07,True
FIN-PROP-0022-202502,PROP-0022,2025-02-01,82524.57,79882.78,-2641.78,-0.032,27907.53,30415.73,2508.2,0.0899,49467.05,47387.34,0.9567,2079.72,True
FIN-PROP-0022-202503,PROP-0022,2025-03-01,82974.29,75135.09,-7839.2,-0.0945,27657.57,28271.1,613.53,0.0222,46863.99,44918.58,0.9063,1945.41,True
FIN-PROP-0022-202504,PROP-0022,2025-04-01,83138.89,74724.72,-8414.17,-0.1012,27316.12,27838.52,522.41,0.0191,46886.2,44992.54,0.9324,1893.66,True
FIN-PROP-0022-202505,PROP-0022,2025-05-01,82974.29,74872.87,-8101.42,-0.0976,26974.66,29842.23,2867.57,0.1063,45030.63,42000.81,0.9329,3029.82,True
FIN-PROP-0022-202506,PROP-0022,2025-06-01,82524.57,74860.9,-7663.67,-0.0929,26724.7,28042.14,1317.43,0.0493,46818.77,44576.59,0.9087,2242.17,True
FIN-PROP-0022-202507,PROP-0022,2025-07-01,81910.24,82332.18,421.94,0.0052,26633.21,28428.52,1795.31,0.0674,53903.65,51424.07,0.99,2479.59,True
FIN-PROP-0022-202508,PROP-0022,2025-08-01,81295.91,74985.65,-6310.26,-0.0776,26724.7,26627.69,-97.01,-0.0036,48357.96,46444.64,0.9357,1913.32,True
FIN-PROP-0022-202509,PROP-0022,2025-09-01,80846.19,82196.45,1350.26,0.0167,26974.66,31090.28,4115.62,0.1526,51106.17,48237.07,0.99,2869.1,True
FIN-PROP-0022-202510,PROP-0022,2025-10-01,80681.59,71427.65,-9253.93,-0.1147,27316.12,23303.52,-4012.6,-0.1469,48124.13,46013.69,0.8532,2110.44,True
FIN-PROP-0022-202511,PROP-0022,2025-11-01,80846.19,75619.18,-5227.02,-0.0647,27657.57,30346.43,2688.86,0.0972,45272.75,43359.41,0.9464,1913.33,True
FIN-PROP-0022-202512,PROP-0022,2025-12-01,81295.91,76485.36,-4810.56,-0.0592,27907.53,26865.47,-1042.06,-0.0373,49619.89,46288.35,0.9367,3331.54,True
FIN-PROP-0023-202501,PROP-0023,2025-01-01,112715.69,93212.82,-19502.87,-0.173,43515.79,41436.01,-2079.79,-0.0478,51776.81,47832.1,0.8118,3944.71,True
FIN-PROP-0023-202502,PROP-0023,2025-02-01,113561.06,98910.7,-14650.36,-0.129,43373.6,48125.52,4751.92,0.1096,50785.18,46764.55,0.842,4020.63,True
FIN-PROP-0023-202503,PROP-0023,2025-03-01,114179.91,90741.55,-23438.36,-0.2053,42985.11,45347.41,2362.29,0.055,45394.14,42044.32,0.7819,3349.82,True
FIN-PROP-0023-202504,PROP-0023,2025-04-01,114406.43,99649.84,-14756.59,-0.129,42454.43,42725.62,271.19,0.0064,56924.22,52528.94,0.8762,4395.28,True
FIN-PROP-0023-202505,PROP-0023,2025-05-01,114179.91,99561.52,-14618.39,-0.128,41923.75,44503.77,2580.02,0.0615,55057.74,51395.83,0.9015,3661.91,True
FIN-PROP-0023-202506,PROP-0023,2025-06-01,113561.06,98397.06,-15163.99,-0.1335,41535.27,44006.61,2471.34,0.0595,54390.45,51087.22,0.8711,3303.23,True
FIN-PROP-0023-202507,PROP-0023,2025-07-01,112715.69,94474.28,-18241.41,-0.1618,41393.07,41818.76,425.68,0.0103,52655.52,49028.53,0.8378,3626.99,True
FIN-PROP-0023-202508,PROP-0023,2025-08-01,111870.32,96321.84,-15548.48,-0.139,41535.27,44680.47,3145.2,0.0757,51641.37,48355.63,0.8842,3285.74,True
FIN-PROP-0023-202509,PROP-0023,2025-09-01,111251.47,91041.95,-20209.52,-0.1817,41923.75,43069.49,1145.74,0.0273,47972.45,45671.71,0.8306,2300.74,True
FIN-PROP-0023-202510,PROP-0023,2025-10-01,111024.95,97195.21,-13829.75,-0.1246,42454.43,42792.57,338.13,0.008,54402.64,50179.23,0.8446,4223.42,True
FIN-PROP-0023-202511,PROP-0023,2025-11-01,111251.47,94189.52,-17061.95,-0.1534,42985.11,45543.57,2558.45,0.0595,48645.95,46288.97,0.8426,2356.98,True
FIN-PROP-0023-202512,PROP-0023,2025-12-01,111870.32,95441.89,-16428.43,-0.1469,43373.6,45582.9,2209.31,0.0509,49858.99,46586.54,0.8511,3272.44,True
FIN-PROP-0024-202501,PROP-0024,2025-01-01,43687.68,39868.94,-3818.74,-0.0874,14394.76,15297.82,903.06,0.0627,24571.12,23444.8,0.9131,1126.32,True
FIN-PROP-0024-202502,PROP-0024,2025-02-01,44015.34,38701.32,-5314.02,-0.1207,14347.73,14754.22,406.5,0.0283,23947.1,22553.57,0.9044,1393.53,True
FIN-PROP-0024-202503,PROP-0024,2025-03-01,44255.2,42117.99,-2137.21,-0.0483,14219.22,15703.39,1484.17,0.1044,26414.6,25056.37,0.9499,1358.23,True
FIN-PROP-0024-202504,PROP-0024,2025-04-01,44343.0,41768.48,-2574.52,-0.0581,14043.67,14276.0,232.33,0.0165,27492.48,26264.5,0.943,1227.97,True
FIN-PROP-0024-202505,PROP-0024,2025-05-01,44255.2,41291.28,-2963.92,-0.067,13868.13,14113.74,245.62,0.0177,27177.54,25807.15,0.9454,1370.39,True
FIN-PROP-0024-202506,PROP-0024,2025-06-01,44015.34,39824.77,-4190.57,-0.0952,13739.62,13744.9,5.29,0.0004,26079.87,24617.3,0.9276,1462.57,True
FIN-PROP-0024-202507,PROP-0024,2025-07-01,43687.68,40433.35,-3254.33,-0.0745,13692.58,13891.58,199.0,0.0145,26541.77,24854.93,0.9725,1686.84,True
FIN-PROP-0024-202508,PROP-0024,2025-08-01,43360.02,42087.75,-1272.27,-0.0293,13739.62,12683.32,-1056.3,-0.0769,29404.44,27948.09,0.987,1456.34,True
FIN-PROP-0024-202509,PROP-0024,2025-09-01,43120.16,40754.92,-2365.24,-0.0549,13868.13,13936.33,68.21,0.0049,26818.59,25562.8,0.9357,1255.79,True
FIN-PROP-0024-202510,PROP-0024,2025-10-01,43032.36,41220.54,-1811.83,-0.0421,14043.67,14698.09,654.41,0.0466,26522.45,25421.55,0.957,1100.9,True
FIN-PROP-0024-202511,PROP-0024,2025-11-01,43120.16,40142.41,-2977.75,-0.0691,14219.22,14517.78,298.57,0.021,25624.62,23967.01,0.9252,1657.61,True
FIN-PROP-0024-202512,PROP-0024,2025-12-01,43360.02,38387.02,-4973.0,-0.1147,14347.73,14020.86,-326.86,-0.0228,24366.16,22921.11,0.8996,1445.05,True
FIN-PROP-0025-202501,PROP-0025,2025-01-01,120415.5,113650.69,-6764.81,-0.0562,47915.45,51177.38,3261.92,0.0681,62473.32,57972.55,0.9574,4500.77,True
FIN-PROP-0025-202502,PROP-0025,2025-02-01,121318.62,113189.55,-8129.07,-0.067,47758.88,47005.51,-753.37,-0.0158,66184.04,63158.3,0.9187,3025.74,True
FIN-PROP-0025-202503,PROP-0025,2025-03-01,121979.74,111215.72,-10764.03,-0.0882,47331.12,49813.76,2482.64,0.0525,61401.96,56586.55,0.912,4815.41,True
FIN-PROP-0025-202504,PROP-0025,2025-04-01,122221.73,118782.35,-3439.38,-0.0281,46746.78,47718.35,971.57,0.0208,71064.0,66827.36,0.9732,4236.64,True
FIN-PROP-0025-202505,PROP-0025,2025-05-01,121979.74,111216.32,-10763.43,-0.0882,46162.45,52931.98,6769.53,0.1466,58284.34,55106.23,0.9408,3178.11,True
FIN-PROP-0025-202506,PROP-0025,2025-06-01,121318.62,116053.17,-5265.44,-0.0434,45734.68,47045.1,1310.41,0.0287,69008.08,65906.59,0.9659,3101.49,True
FIN-PROP-0025-202507,PROP-0025,2025-07-01,120415.5,106578.79,-13836.71,-0.1149,45578.11,45484.63,-93.49,-0.0021,61094.17,56668.61,0.9057,4425.56,True
FIN-PROP-0025-202508,PROP-0025,2025-08-01,119512.38,111962.17,-7550.21,-0.0632,45734.68,49541.33,3806.65,0.0832,62420.84,58320.57,0.9482,4100.27,True
FIN-PROP-0025-202509,PROP-0025,2025-09-01,118851.26,116273.05,-2578.21,-0.0217,46162.45,51153.05,4990.6,0.1081,65120.0,59939.36,0.9495,5180.65,True
FIN-PROP-0025-202510,PROP-0025,2025-10-01,118609.27,105741.26,-12868.01,-0.1085,46746.78,43911.71,-2835.07,-0.0606,61829.55,58689.23,0.9474,3140.31,True
FIN-PROP-0025-202511,PROP-0025,2025-11-01,118851.26,107698.34,-11152.92,-0.0938,47331.12,49586.21,2255.09,0.0476,58112.13,53448.51,0.9084,4663.62,True
FIN-PROP-0025-202512,PROP-0025,2025-12-01,119512.38,115469.23,-4043.15,-0.0338,47758.88,49816.88,2058.0,0.0431,65652.35,60960.65,0.9862,4691.7,True
FIN-PROP-0026-202501,PROP-0026,2025-01-01,43777.1,44776.19,999.09,0.0228,14640.29,13889.87,-750.42,-0.0513,30886.32,29520.86,0.9839,1365.46,True
